names,scores,logfoldchanges,pvals,pvals_adj,time_point,abs_logfoldchanges,-log10_pvals_adj,significant,regulation
Cd99l2,11.040608,0.88355845,2.433785015952852e-28,1.0620152796885173e-27,p30,0.88355845,26.97386923482077,True,upregulated
Dnajc27,10.986406,0.6168157,4.442668053196877e-28,1.9298467561398198e-27,p30,0.6168157,26.714477175761754,True,upregulated
Gsn,10.9699955,0.80339634,5.327505500808628e-28,2.303786162511839e-27,p30,0.80339634,26.637557834602568,True,upregulated
Bcl6,10.944934,0.91243386,7.026872833494693e-28,3.0250214888587017e-27,p30,0.91243386,26.5192715359009,True,upregulated
Ephb1,10.94289,1.3257158,7.187178460395731e-28,3.080219340169599e-27,p30,1.3257158,26.511418356605528,True,upregulated
Depdc5,10.928323,0.67122734,8.439340809084314e-28,3.600785411875974e-27,p30,0.67122734,26.44360275955486,True,upregulated
Sema4f,10.92746,0.9178032,8.52000760852463e-28,3.619118276187453e-27,p30,0.9178032,26.44139722350794,True,upregulated
Cacna1c,10.915807,0.99348783,9.686567419616536e-28,4.0965219043312224e-27,p30,0.99348783,26.38758471860155,True,upregulated
Efna1,10.860993,1.0545797,1.7681464597780896e-27,7.444827199065641e-27,p30,1.0545797,26.128145378148634,True,upregulated
Kcnip3,10.778226,0.7449676,4.362185718906958e-27,1.8286892096727857e-26,p30,0.7449676,25.73786009769095,True,upregulated
Epb41l3,10.764937,0.9458626,5.03957418509625e-27,2.1034744424749564e-26,p30,0.9458626,25.677062760357007,True,upregulated
Mecp2,10.717027,1.1602553,8.468220448947357e-27,3.5192604463157845e-26,p30,1.1602553,25.453548591587015,True,upregulated
Ssh1,10.698271,1.2134247,1.0369520764617557e-26,4.290836178462437e-26,p30,1.2134247,25.367458066252212,True,upregulated
Prkacb,10.659646,1.0494471,1.571953495311022e-26,6.476718263942408e-26,p30,1.0494471,25.1886449942656,True,upregulated
Lhfpl4,10.510041,2.42056,7.765975781882254e-26,3.1860413464132326e-25,p30,2.42056,24.49674859250143,True,upregulated
Ttc28,10.400888,1.8364888,2.456312382395018e-25,1.0034297391911565e-24,p30,1.8364888,23.998513031696525,True,upregulated
Dnm1,10.384773,0.43290177,2.9085855495956182e-25,1.1831534439033023e-24,p30,0.43290177,23.926958927798935,False,not_significant
Ntng2,10.347808,1.1964045,4.281750369405289e-25,1.734379896467965e-24,p30,1.1964045,23.76085576910367,True,upregulated
Sema6b,10.180217,2.8734517,2.4301895749392802e-24,9.802445344292894e-24,p30,2.8734517,23.008665570526166,True,upregulated
Tiam1,10.115569,0.4646488,4.712679964606162e-24,1.8929593163271612e-23,p30,0.4646488,22.722858719836776,False,not_significant
Aldh1l1,10.096578,1.7651373,5.720399722082552e-24,2.2881598888330207e-23,p30,1.7651373,22.640513631796946,True,upregulated
Lrp8,10.093992,0.67179775,5.87310178781997e-24,2.3394928283432247e-23,p30,0.67179775,22.630878281788636,True,upregulated
Atp6v1e1,10.029384,1.2502742,1.1322058819945211e-23,4.491395234358431e-23,p30,1.2502742,22.347618726155645,True,upregulated
Pak2,10.008169,1.0134127,1.4032522738303483e-23,5.543712686737179e-23,p30,1.0134127,22.256199285935573,True,upregulated
Gosr2,9.998672,0.79512244,1.544548969486541e-23,6.076913978307703e-23,p30,0.79512244,22.216316911260172,True,upregulated
Dlg4,9.996895,1.2258533,1.5725082526107035e-23,6.161664989821532e-23,p30,1.2258533,22.2103019180001,True,upregulated
Grin2c,9.916013,2.059605,3.546428516624148e-23,1.383972104048448e-22,p30,2.059605,21.85887266362198,True,upregulated
Mpped1,9.907707,0.6570015,3.853899599751367e-23,1.4978719092151063e-22,p30,0.6570015,21.82452532381917,True,upregulated
Tuba3a,9.885414,3.4967105,4.8158675486203706e-23,1.8642067930143369e-22,p30,3.4967105,21.729505913825566,True,upregulated
Pten,9.875342,1.0115517,5.325059784856695e-23,2.053035097776075e-22,p30,1.0115517,21.687603626060394,True,upregulated
Cdkn2c,9.863762,1.6818664,5.976723756929943e-23,2.295061922661098e-22,p30,1.6818664,21.639205592345796,True,upregulated
Smo,9.861283,1.6547629,6.126150141506293e-23,2.343069376831092e-22,p30,1.6547629,21.630214852022394,True,upregulated
Lmnb2,9.847,1.7634454,7.062009329575793e-23,2.690289268409826e-22,p30,1.7634454,21.570201020770828,True,upregulated
Lrp6,9.7667,0.34535086,1.5646519844559058e-22,5.937019387658773e-22,p30,0.34535086,21.226431532859444,False,not_significant
Slit3,9.73317,0.49650106,2.1770259099024884e-22,8.2281294232535e-22,p30,0.49650106,21.08469888574703,False,not_significant
Grin1,9.697585,0.3930808,3.087181267183347e-22,1.1622329476454955e-21,p30,0.3930808,20.934706817093932,False,not_significant
Robo2,9.665424,0.28998625,4.228628220291266e-22,1.5857355826092248e-21,p30,0.28998625,20.799769228485896,False,not_significant
Cdh2,9.650785,0.36718333,4.8780614173674375e-22,1.8221552376158523e-21,p30,0.36718333,20.739414626282883,False,not_significant
Itpr2,9.605,1.1393613,7.615827577521342e-22,2.833796307914918e-21,p30,1.1393613,20.547631369871127,True,upregulated
Gpr17,9.589171,1.373764,8.87953965457002e-22,3.291257941462247e-21,p30,1.373764,20.48263807997731,True,upregulated
Tcf7l2,9.564488,1.1792396,1.1275742258361968e-21,4.163350987702881e-21,p30,1.1792396,20.380556974749286,True,upregulated
Gsk3b,9.523852,2.0161333,1.6687518820874123e-21,6.137937957103126e-21,p30,2.0161333,20.211977505774502,True,upregulated
Cdh24,9.522839,1.306184,1.6851171876419803e-21,6.174475191359929e-21,p30,1.306184,20.209399950000673,True,upregulated
Vamp3,9.511149,1.1775188,1.8856764879062433e-21,6.883077674486667e-21,p30,1.1775188,20.162217329471314,True,upregulated
Nr4a3,9.499694,1.5600967,2.1050860214305166e-21,7.654858259747333e-21,p30,1.5600967,20.116062846452266,True,upregulated
Aqp4,9.49458,0.55924296,2.211007654336351e-21,8.009688106275082e-21,p30,0.55924296,20.09638439482224,True,upregulated
Nfatc2,9.4410515,1.0920978,3.6905813496029025e-21,1.331939133691273e-20,p30,1.0920978,19.875515620890933,True,upregulated
Vamp1,9.397267,2.1893575,5.599829625784463e-21,2.0134218879225035e-20,p30,2.1893575,19.696065214480818,True,upregulated
Nlgn1,9.355696,0.7758002,8.305128346061814e-21,2.974971347843038e-20,p30,0.7758002,19.526517212635795,True,upregulated
Chd2,9.31907,0.45953107,1.1736414499301449e-20,4.188460193059253e-20,p30,0.45953107,19.37794560771755,False,not_significant
Bcl11b,9.280094,0.7992023,1.6932889997894167e-20,6.02058311036237e-20,p30,0.7992023,19.220361444066306,True,upregulated
Snhg11,9.246992,0.3938274,2.308991286290602e-20,8.1794525270811e-20,p30,0.3938274,19.087275763862248,False,not_significant
Dync1i1,9.160915,0.6945518,5.1459032960051164e-20,1.8162011632959234e-19,p30,0.6945518,18.740836050489516,True,upregulated
Atp6v0b,9.131409,0.6847398,6.761367062713305e-20,2.377623582492591e-19,p30,0.6847398,18.623856900342293,True,upregulated
Numb,9.120084,1.4209032,7.506608403441559e-20,2.6300525793079915e-19,p30,1.4209032,18.580035569124284,True,upregulated
Kcnb1,9.044764,0.64404815,1.499891694472324e-19,5.235985551612477e-19,p30,0.64404815,18.281001560529155,True,upregulated
Ppp3ca,9.008696,0.4534979,2.0852232481708957e-19,7.252950428420508e-19,p30,0.4534979,18.139485290790976,False,not_significant
Sema4g,8.9971285,1.7679378,2.316985846986597e-19,8.029987050928279e-19,p30,1.7679378,18.09528515505942,True,upregulated
Slitrk1,8.971173,0.40127102,2.9337317887138613e-19,1.013087236390398e-18,p30,0.40127102,17.99435315616811,False,not_significant
Nrp2,8.91926,0.78520364,4.694159473812793e-19,1.6151946576560148e-18,p30,0.78520364,17.79177513051461,True,upregulated
Pik3ca,8.914511,0.814147,4.899745656233138e-19,1.67991279642279e-18,p30,0.814147,17.77471326173564,True,upregulated
Mdm2,8.90469,1.1544514,5.353536246575492e-19,1.8289661198265025e-18,p30,1.1544514,17.737794339416244,True,upregulated
Rasgrp1,8.874471,0.57692707,7.026679298957552e-19,2.392061037942996e-18,p30,0.57692707,17.62122774270051,True,upregulated
Kcnh1,8.847602,0.6807176,8.94200535725394e-19,3.033330439209817e-18,p30,0.6807176,17.51808027676202,True,upregulated
Id4,8.821265,0.8026354,1.1317393306899776e-18,3.8255977375435865e-18,p30,0.8026354,17.417300698069745,True,upregulated
Csf1,8.819886,1.3075116,1.145760861721913e-18,3.859405007905391e-18,p30,1.3075116,17.41347964395543,True,upregulated
Slit1,8.8163185,0.45003456,1.1828483544981337e-18,3.970400071042687e-18,p30,0.45003456,17.401165730039867,False,not_significant
Wdr47,8.808291,0.8415604,1.2706775225538831e-18,4.250349901225533e-18,p30,0.8415604,17.37157531608701,True,upregulated
Tafa2,8.762363,1.0969745,1.9119879732415307e-18,6.373293244138436e-18,p30,1.0969745,17.195636098563718,True,upregulated
Rasgrf2,8.680261,0.5897241,3.948614123217017e-18,1.311650366189736e-17,p30,0.5897241,16.882181915166516,True,upregulated
Homer2,8.639836,2.3152273,5.629348024168743e-18,1.8635083114489634e-17,p30,2.3152273,16.729668665905383,True,upregulated
Fgf13,8.633664,1.5196766,5.941706777528127e-18,1.9601506894938152e-17,p30,1.5196766,16.707710540327177,True,upregulated
Pld4,8.585536,0.9124471,9.041371551141019e-18,2.972505715443623e-17,p30,0.9124471,16.526877301660242,True,upregulated
Srgap1,8.562503,0.7848985,1.104435847436392e-17,3.6186293977438094e-17,p30,0.7848985,16.44145589292287,True,upregulated
Gphn,8.503027,0.34922668,1.847094807645704e-17,6.031329984149238e-17,p30,0.34922668,16.219586909901675,False,not_significant
Agt,8.494334,1.8745819,1.9906996875612305e-17,6.478209152741631e-17,p30,1.8745819,16.188545034650133,True,upregulated
Unc13b,8.493747,0.9832826,2.000796464166755e-17,6.4890696135138e-17,p30,0.9832826,16.18781756678704,True,upregulated
Lamb1,8.466536,0.940065,2.5279978096641586e-17,8.171306051439705e-17,p30,0.940065,16.087708522953367,True,upregulated
Boc,8.426707,1.7808715,3.555283959540019e-17,1.145326376227657e-16,p30,1.7808715,15.941070737606251,True,upregulated
Klhl24,8.4043255,0.53540283,4.303288946068256e-17,1.3816579893730857e-16,p30,0.53540283,15.859599447345472,True,upregulated
Sox10,8.392209,0.7869524,4.7708972492034375e-17,1.5266871197451e-16,p30,0.7869524,15.816249958419112,True,upregulated
Fat3,8.390638,0.8770574,4.835083181205033e-17,1.5420863302182165e-16,p30,0.8770574,15.811891312609381,True,upregulated
Homer3,8.31873,1.578588,8.891067265479166e-17,2.8262995280993376e-16,p30,1.578588,15.54878181399934,True,upregulated
Jam2,8.261962,0.9285425,1.4329715417103723e-16,4.540107854923952e-16,p30,0.9285425,15.34293382990899,True,upregulated
Mapk1,8.21184,0.37593466,2.178251722097027e-16,6.878689648727454e-16,p30,0.37593466,15.162494284515459,False,not_significant
Cdk6,8.210756,1.5114185,2.1979989470553453e-16,6.918291767780759e-16,p30,1.5114185,15.160001126267135,True,upregulated
Pak4,8.174401,1.5305077,2.9733974355637677e-16,9.328305680200056e-16,p30,1.5305077,15.030197230911718,True,upregulated
Unc5b,8.099312,1.4417902,5.527100659195452e-16,1.728344180074148e-15,p30,1.4417902,14.76236976844114,True,upregulated
Sema6d,8.098042,0.46595356,5.585095375143112e-16,1.7408089480965541e-15,p30,0.46595356,14.759248889618076,False,not_significant
Sema5b,8.097267,1.7864696,5.62074559038627e-16,1.7422121920326947e-15,p30,1.7864696,14.758898951385326,True,upregulated
Kank1,8.097156,1.5426095,5.625893536772244e-16,1.7422121920326947e-15,p30,1.5426095,14.758898951385326,True,upregulated
Epha4,8.057266,0.37882644,7.801960702087294e-16,2.408322274599293e-15,p30,0.37882644,14.618285397515933,False,not_significant
Cldn5,7.982188,1.0188415,1.4376158661766547e-15,4.423433434389707e-15,p30,1.0188415,14.354240503781861,True,upregulated
Crip2,7.9716406,1.3622473,1.5658155846906984e-15,4.802501473811726e-15,p30,1.3622473,14.318532493188142,True,upregulated
Sema4d,7.96736,0.58137864,1.6210021856276843e-15,4.955930249052793e-15,p30,0.58137864,14.304874814617332,True,upregulated
Plcb1,7.9420815,0.28620312,1.988166204164445e-15,6.059173193644023e-15,p30,0.28620312,14.217586633578913,False,not_significant
Syne2,7.9291244,0.53598946,2.2069624884178505e-15,6.704696167345369e-15,p30,0.53598946,14.173620898026416,True,upregulated
Clcn2,7.8223953,1.3196752,5.18275194773894e-15,1.5695400220281964e-14,p30,1.3196752,13.804227605657221,True,upregulated
Slc25a18,7.776732,1.3676301,7.442207116820677e-15,2.2467040352666197e-14,p30,1.3676301,13.648454134664258,True,upregulated
Tead1,7.766939,0.60445386,8.040544176751292e-15,2.4197248933170033e-14,p30,0.60445386,13.616234007617086,True,upregulated
Cdc37,7.7649117,1.0399036,8.170223484234232e-15,2.4510670452702696e-14,p30,1.0399036,13.610644809109946,True,upregulated
Prkca,7.7411957,0.38659403,9.848632453960835e-15,2.945385406792025e-14,p30,0.38659403,13.530857869266809,False,not_significant
Lpar1,7.736689,1.0524405,1.0203922239498195e-14,3.0421631521485306e-14,p30,1.0524405,13.516817498311369,True,upregulated
Kcnj3,7.7075,0.5713741,1.2830622646996337e-14,3.8134358331629976e-14,p30,0.5713741,13.418683556876601,True,upregulated
Fgfr3,7.690026,1.2905184,1.4710547687544855e-14,4.3586807963095863e-14,p30,1.2905184,13.360644934945928,True,upregulated
Pdgfrb,7.685224,1.2757505,1.5272952490908015e-14,4.511395197314367e-14,p30,1.2757505,13.345689127126363,True,upregulated
Bhlhe22,7.6838036,0.5878836,1.544334270083963e-14,4.547732819879155e-14,p30,0.5878836,13.342205058113729,True,upregulated
Fbxw7,7.652587,0.48797825,1.969758132387084e-14,5.782776168475843e-14,p30,0.48797825,13.237863617427879,False,not_significant
Rgs3,7.6312747,0.8365295,2.3244402469070386e-14,6.80323974704499e-14,p30,0.8365295,13.167284224176276,True,upregulated
Slc4a4,7.6209273,0.45864666,2.518593298555126e-14,7.349086828610702e-14,p30,0.45864666,13.13376662145098,False,not_significant
Gosr1,7.581464,1.2251323,3.416773990478505e-14,9.939706154119287e-14,p30,1.2251323,13.002626454388485,True,upregulated
Arfgef1,7.5699444,0.7006349,3.733841917940926e-14,1.0829269610946493e-13,p30,0.7006349,12.96540083373778,True,upregulated
Epha7,7.5651455,0.3309972,3.8743092462642314e-14,1.1202821916908622e-13,p30,0.3309972,12.950672567635555,False,not_significant
Chrnb2,7.562739,1.272757,3.946690103153931e-14,1.137784534242575e-13,p30,1.272757,12.943939973836622,True,upregulated
Crkl,7.5282555,0.98744845,5.142274658486988e-14,1.4780190635172184e-13,p30,0.98744845,12.830319964366808,True,upregulated
Dlg3,7.513048,0.3636642,5.776626883269368e-14,1.6553915844592818e-13,p30,0.3636642,12.781099256961374,False,not_significant
Prkaca,7.511561,0.58789134,5.84265019885257e-14,1.6693286282435917e-13,p30,0.58789134,12.777458158597197,True,upregulated
Pax6,7.506467,0.9528622,6.074457635525009e-14,1.7304092967667682e-13,p30,0.9528622,12.761851160279749,True,upregulated
Dlg1,7.498972,0.89044595,6.432040171938422e-14,1.8268516464677172e-13,p30,0.89044595,12.738296719060394,True,upregulated
Ptprb,7.4780884,0.7782653,7.541155559748704e-14,2.1355484770969782e-13,p30,0.7782653,12.67049056561072,True,upregulated
Nrxn2,7.4390955,1.0043135,1.0137712226763013e-13,2.8624128640272037e-13,p30,1.0043135,12.543267725000753,True,upregulated
Pou3f2,7.3917856,0.5683631,1.4486971028784447e-13,4.0784434567838913e-13,p30,0.5683631,12.38950555433928,True,upregulated
Cux2,7.357823,1.108079,1.8693359749020217e-13,5.247258876917955e-13,p30,1.108079,12.280067509073332,True,upregulated
Mag,7.3549123,0.5138233,1.9105219894129097e-13,5.347233556374325e-13,p30,0.5138233,12.27187084637855,True,upregulated
Sox1,7.3414574,1.0646082,2.1128073823645424e-13,5.896206648459188e-13,p30,1.0646082,12.229427303861216,True,upregulated
Slc1a1,7.278386,0.54983836,3.3783702998166374e-13,9.400682573402817e-13,p30,0.54983836,12.026840611602422,True,upregulated
Psen2,7.2772584,1.0359912,3.4067286973096254e-13,9.452195229529596e-13,p30,1.0359912,12.024467316850101,True,upregulated
Dyrk1a,7.242744,0.34418458,4.3969664497298337e-13,1.2164518131817408e-12,p30,0.34418458,11.914905089925728,False,not_significant
Msi2,7.2188163,0.5657967,5.244206974625829e-13,1.446677786103677e-12,p30,0.5657967,11.839628187125417,True,upregulated
Nptx2,7.2161145,1.9878286,5.349399220503557e-13,1.4714679804250473e-12,p30,1.9878286,11.83224918383689,True,upregulated
Dab2ip,7.212533,1.8054723,5.49205968526602e-13,1.5063935136729655e-12,p30,1.8054723,11.822061563000755,True,upregulated
Sema4b,7.180784,1.6465093,6.931266684139424e-13,1.895731058909928e-12,p30,1.6465093,11.72222327454857,True,upregulated
Acsl1,7.1771135,0.56173396,7.119866541740048e-13,1.9417817841109223e-12,p30,0.56173396,11.711799577353542,True,upregulated
Pik3cd,7.13416,1.6102656,9.738008214465666e-13,2.6482968515260732e-12,p30,1.6102656,11.577033335790503,True,upregulated
Cspg4,7.131536,1.3848711,9.925482224586417e-13,2.691656196498011e-12,p30,1.3848711,11.569980413058435,True,upregulated
Itgb1,7.1275253,0.74913675,1.0218932402497916e-12,2.763429607436056e-12,p30,0.74913675,11.558551593680885,True,upregulated
Meis2,7.117187,0.808732,1.1015211759778957e-12,2.970394182412303e-12,p30,0.808732,11.527185914357142,True,upregulated
Chd7,7.1061797,0.41968706,1.1929905351832378e-12,3.2080417752826562e-12,p30,0.41968706,11.493759984946287,False,not_significant
Nr2f1,7.049905,1.7804844,1.7904046258716072e-12,4.801085030270232e-12,p30,1.7804844,11.318660602331159,True,upregulated
Psen1,7.04715,1.0985187,1.826193501919254e-12,4.8834143783913195e-12,p30,1.0985187,11.311276422426245,True,upregulated
Fbxo45,7.0222335,0.41657272,2.1834904921451914e-12,5.822641312387177e-12,p30,0.41657272,11.234879962570826,False,not_significant
Prex2,7.0167637,0.43505836,2.270665273178792e-12,6.038334244464378e-12,p30,0.43505836,11.21908285081792,False,not_significant
Tmem119,7.0123463,0.5622593,2.3435454266015463e-12,6.214927098169846e-12,p30,0.5622593,11.206563961318112,True,upregulated
Rtn4,7.0000215,0.38807058,2.5592306383127334e-12,6.768213258347725e-12,p30,0.38807058,11.169525965650992,False,not_significant
Cdkn1b,6.9744563,1.2749456,3.070562128052103e-12,8.098185832225326e-12,p30,1.2749456,11.091612261528581,True,upregulated
Atp6v0c,6.972203,0.49580777,3.1201597352357758e-12,8.206447522811904e-12,p30,0.49580777,11.0858448033101,False,not_significant
Fam163b,6.9651203,0.17189312,3.281235270741501e-12,8.606518742928527e-12,p30,0.17189312,11.065172481121015,False,not_significant
Fzd3,6.959455,0.30814993,3.4159143610955865e-12,8.935361816489818e-12,p30,0.30814993,11.048887857067285,False,not_significant
Sall1,6.92161,0.5888635,4.465401628783429e-12,1.164887381421764e-11,p30,0.5888635,10.933716059179805,True,upregulated
Gad1,6.9112153,0.47086507,4.8051909343411505e-12,1.2501309747879415e-11,p30,0.47086507,10.903044484073659,False,not_significant
Cdk19,6.90794,0.965158,4.917422013517808e-12,1.2758716575613771e-11,p30,0.965158,10.89419300995358,True,upregulated
Syt2,6.8818035,2.9721994,5.909948700632362e-12,1.5292589629668644e-11,p30,2.9721994,10.8155189654284,True,upregulated
Plcg2,6.7698326,1.4552063,1.2893141049160273e-11,3.3272622062349094e-11,p30,1.4552063,10.477912973031433,True,upregulated
Slc32a1,6.762368,1.0617224,1.3575403376864903e-11,3.4939375983352027e-11,p30,1.0617224,10.456684855775723,True,upregulated
Nr2e1,6.71922,2.0421987,1.8269998357460002e-11,4.689625246834653e-11,p30,2.0421987,10.328861860853042,True,upregulated
Nrxn3,6.7136607,0.823068,1.898014282754828e-11,4.85891656385236e-11,p30,0.823068,10.313460558473446,True,upregulated
Stx17,6.6987376,1.286644,2.1022780431781612e-11,5.367518408114454e-11,p30,1.286644,10.270226457459236,True,upregulated
Grm3,6.67332,0.30690607,2.5008071984930144e-11,6.368103211016695e-11,p30,0.30690607,10.195989906386629,False,not_significant
Cldn11,6.6604967,0.4854682,2.7290379488968166e-11,6.930890028944296e-11,p30,0.4854682,10.159210991962539,False,not_significant
Cdh20,6.6599116,0.8846715,2.7399204851164262e-11,6.940167983408362e-11,p30,0.8846715,10.158630017530104,True,upregulated
Pecam1,6.631425,0.831631,3.324622050314769e-11,8.399045179742574e-11,p30,0.831631,10.07577008259747,True,upregulated
Hopx,6.6167803,0.9199194,3.671070575914658e-11,9.249941608603863e-11,p30,0.9199194,10.033861008789742,True,upregulated
Foxj1,6.5829396,1.4650539,4.612359177227296e-11,1.1591269136487446e-10,p30,1.4650539,9.935869010214343,True,upregulated
Cers1,6.4872484,0.896959,8.741809832549338e-11,2.1911586003256825e-10,p30,0.896959,9.659326186221401,True,upregulated
Plaa,6.469192,0.67271537,9.852833966132318e-11,2.4632084915330795e-10,p30,0.67271537,9.608498826938732,True,upregulated
Gng10,6.4651146,2.0635147,1.0122216304083837e-10,2.5239812082910347e-10,p30,2.0635147,9.597913882853375,True,upregulated
Cd9,6.3856635,1.7663276,1.7065569952388526e-10,4.244286827537043e-10,p30,1.7663276,9.372195274297704,True,upregulated
Ssh2,6.3829956,0.9841323,1.736570686755573e-10,4.307772246215375e-10,p30,0.9841323,9.365747266104469,True,upregulated
Adcy2,6.3652925,0.08592546,1.9491769094704442e-10,4.82270575539079e-10,p30,0.08592546,9.316709234596546,False,not_significant
Diablo,6.3491163,1.700741,2.1655541051955225e-10,5.344298048811572e-10,p30,1.700741,9.272109329472498,True,upregulated
Fbxo38,6.32923,0.35392314,2.463878785039802e-10,6.064932393944128e-10,p30,0.35392314,9.217174035869238,False,not_significant
Nes,6.2778816,1.5244161,3.432167116515111e-10,8.426804173540937e-10,p30,1.5244161,9.074337098322589,True,upregulated
Npy2r,6.277057,0.84850806,3.4504081657609897e-10,8.449979181455486e-10,p30,0.84850806,9.073144361037306,True,upregulated
Myt1l,6.2744617,0.24139544,3.508463192542614e-10,8.570291768043026e-10,p30,0.24139544,9.067004392651581,False,not_significant
Ntn1,6.2694535,1.3858657,3.623168921900776e-10,8.828025799555191e-10,p30,1.3858657,9.054136406300133,True,upregulated
Tbr1,6.2636023,1.6288166,3.7618481392532403e-10,9.142719528311673e-10,p30,1.6288166,9.03892460290244,True,upregulated
Gls2,6.2628083,1.7079725,3.78105460438304e-10,9.166192980322523e-10,p30,1.7079725,9.037811003581858,True,upregulated
Stx6,6.259923,1.1886826,3.851681619292915e-10,9.313890061766243e-10,p30,1.1886826,9.03086889264873,True,upregulated
Itga9,6.251996,1.5970498,4.052395721870486e-10,9.77462284672278e-10,p30,1.5970498,9.009899990837171,True,upregulated
Nfe2l2,6.2312016,0.99816567,4.628705919689512e-10,1.1125894846585494e-09,p30,0.99816567,8.953665048993741,True,upregulated
Plxnc1,6.2309623,0.73824424,4.635789519410623e-10,1.1125894846585494e-09,p30,0.73824424,8.953665048993741,True,upregulated
Apaf1,6.210856,1.1308793,5.269681341906191e-10,1.2615695980623301e-09,p30,1.1308793,8.899088785399556,True,upregulated
Pdgfra,6.205578,0.78586084,5.449628945662353e-10,1.3014039273223529e-09,p30,0.78586084,8.885587887004458,True,upregulated
Slc1a6,6.204525,1.3069148,5.486234147209124e-10,1.306894486680089e-09,p30,1.3069148,8.883759474165721,True,upregulated
Atp6v0d1,6.1779485,0.47830725,6.493984932518142e-10,1.5431251324795585e-09,p30,0.47830725,8.811598855439172,False,not_significant
Atp6v0a2,6.1591234,1.3126111,7.314871701025976e-10,1.7338955143172684e-09,p30,1.3126111,8.760977076942082,True,upregulated
Slc38a2,6.1521354,0.8921223,7.644661123693238e-10,1.8036701833392953e-09,p30,0.8921223,8.74384287402861,True,upregulated
Clta,6.1520905,0.44772664,7.646810048115554e-10,1.8036701833392953e-09,p30,0.44772664,8.74384287402861,False,not_significant
Ccdc141,6.1303105,0.8627561,8.770776438185626e-10,2.0637121031025005e-09,p30,0.8627561,8.68535088880587,True,upregulated
Neurod6,6.1298566,0.54676914,8.7958400003897e-10,2.0645492421452596e-09,p30,0.54676914,8.68517475418578,True,upregulated
Rgs4,6.108973,0.6813949,1.0027430463359108e-09,2.347886157274328e-09,p30,0.6813949,8.629322964692815,True,upregulated
Rims1,6.0955234,0.9666173,1.0908007987886976e-09,2.5478558803823595e-09,p30,0.9666173,8.593825141534825,True,upregulated
Abl1,6.0523386,0.95192546,1.427580053734126e-09,3.326400125205731e-09,p30,0.95192546,8.478025511665757,True,upregulated
Kit,6.0502467,0.797458,1.4462400337871818e-09,3.3617201753890908e-09,p30,0.797458,8.473438439421864,True,upregulated
Lmnb1,6.0459046,1.0264063,1.4857383525292664e-09,3.44519038267656e-09,p30,1.0264063,8.462786773796614,True,upregulated
Sema4c,5.9995894,1.1468432,1.9781686903891456e-09,4.57600468138212e-09,p30,1.1468432,8.339513539919276,True,upregulated
Grik3,5.9753194,0.515946,2.296399517291108e-09,5.299383501441018e-09,p30,0.515946,8.275774650681363,True,upregulated
Etv5,5.956809,0.75576323,2.5721082660235295e-09,5.918011397333529e-09,p30,0.75576323,8.227824202778919,True,upregulated
Vcan,5.956511,0.64731395,2.576800795922307e-09,5.918011397333529e-09,p30,0.64731395,8.227824202778919,True,upregulated
Cacna2d1,5.894317,0.110401206,3.762339230843008e-09,8.620156710284696e-09,p30,0.110401206,8.064484838839642,False,not_significant
Ppp3r1,5.880945,0.3254659,4.079297545149936e-09,9.324108674628425e-09,p30,0.3254659,8.030392673320016,False,not_significant
Itgb2l,5.8789067,1.5948788,4.129852573305481e-09,9.417241022264279e-09,p30,1.5948788,8.0260763142251,True,upregulated
Ap2m1,5.8759875,1.0973823,4.203294805254284e-09,9.561997661241972e-09,p30,1.0973823,8.019451366863805,True,upregulated
Atp6v1h,5.8209996,0.38703364,5.8496778514781454e-09,1.3275864627468131e-08,p30,0.38703364,7.876937184693936,False,not_significant
Slc2a13,5.8171196,0.4849518,5.987030238249476e-09,1.3555540162074285e-08,p30,0.4849518,7.867883171943019,False,not_significant
Bad,5.7962613,1.547736,6.780962235274787e-09,1.5316997049091283e-08,p30,1.547736,7.814826371312018,True,upregulated
Vhl,5.775971,1.4714677,7.651056058555449e-09,1.724181646998411e-08,p30,1.4714677,7.763416982053432,True,upregulated
Unc13c,5.7610755,1.1721005,8.357954147641853e-09,1.8790716584862246e-08,p30,1.1721005,7.726056657743145,True,upregulated
Ephb4,5.739886,1.6906797,9.474038660262419e-09,2.125018017255122e-08,p30,1.6906797,7.672637383373055,True,upregulated
Wnt4,5.729249,1.5928009,1.0087613931487942e-08,2.257368152500798e-08,p30,1.5928009,7.646397606380371,True,upregulated
Rasa1,5.7185736,0.78802073,1.0742207513118872e-08,2.3982602819986318e-08,p30,0.78802073,7.620103684914615,True,upregulated
Prkcb,5.7180834,0.8640839,1.0773235378108082e-08,2.3996069519683894e-08,p30,0.8640839,7.619859888526075,True,upregulated
Gng3,5.632842,0.57878643,1.7726380847348793e-08,3.939195743855287e-08,p30,0.57878643,7.404592437986481,True,upregulated
Ddx3x,5.6191416,0.23569845,1.9190851639122118e-08,4.254784659020146e-08,p30,0.23569845,7.371122415312852,False,not_significant
Gjb6,5.607633,0.53756475,2.0511221613079878e-08,4.5370444121098346e-08,p30,0.53756475,7.34322696950193,True,upregulated
Sox11,5.582193,0.10712437,2.375045072822989e-08,5.241478781402459e-08,p30,0.10712437,7.280546167978367,False,not_significant
Mfng,5.5705066,1.7792761,2.5400006290804593e-08,5.592661935590002e-08,p30,1.7792761,7.252381432047608,True,upregulated
