gene,log2FoldChange,pvalue,ctrl_mean,mut_mean,ctrl_detection_rate,mut_detection_rate,ctrl_cells,mut_cells,padj,time_point,abs_log2FC,-log10_padj,significant,regulation
Rasa1,-0.27434978,4.4071516135714654e-12,27.803217,22.988337,0.2841121495327103,0.2019900497512438,3745,3015,2.0172331546682815e-11,e16,0.27434978,10.695243902514116,False,not_significant
Camk2b,,7.180222079397259e-12,6.214127,-2.6021032,0.3068090787716956,0.2351575456053068,3745,3015,3.264607638765954e-11,e16,,10.486169007515505,False,not_significant
Gnai3,-0.5557178,7.820513165464868e-12,18.888517,12.850207,0.2534045393858478,0.175787728026534,3745,3015,3.532178793938437e-11,e16,0.5557178,10.451957321160274,False,not_significant
Pld4,2.2697284,8.897862102644267e-12,4.1294837,19.913708,0.06728971962616823,0.11343283582089553,3745,3015,3.9923302328969674e-11,e16,2.2697284,10.398773542436476,True,upregulated
Pafah1b1,-1.8722347,1.2949525900298335e-11,11.350252,3.1003213,0.08971962616822429,0.046102819237147596,3745,3015,5.755340825780682e-11,e16,1.8722347,10.239928952768683,False,not_significant
Boc,-0.14636339,1.299593089692412e-11,40.118732,36.248283,0.25634178905206945,0.17844112769485904,3745,3015,5.755340825780682e-11,e16,0.14636339,10.239928952768683,False,not_significant
Slc38a1,-0.05963998,1.4773172352984566e-11,34.33708,32.94655,0.5489986648865154,0.43482587064676614,3745,3015,6.500195835313209e-11,e16,0.05963998,10.187073558908729,False,not_significant
Sox2,-1.4235356,1.7445721228992577e-11,11.197944,4.1745663,0.30654205607476637,0.22354892205638474,3745,3015,7.626911460367268e-11,e16,1.4235356,10.117651295239334,True,downregulated
Psen1,-0.32346156,1.8128214007842838e-11,26.779692,21.400993,0.21815754339118826,0.14925373134328357,3745,3015,7.874803791941921e-11,e16,0.32346156,10.103760258254361,False,not_significant
Ap2a1,-0.17286988,2.4056306577680692e-11,28.171,24.989826,0.38264352469959945,0.2991708126036484,3745,3015,1.0383798155682426e-10,e16,0.17286988,9.983643762447144,False,not_significant
Atp6v0c,,2.990963358807995e-11,7.531957,-0.8618134,0.1596795727636849,0.10414593698175788,3745,3015,1.2829163589352533e-10,e16,,9.891801656982025,False,not_significant
Chrna1,3.1060984,3.2003572603225184e-11,2.0084977,17.294188,0.025100133511348464,0.05638474295190713,3745,3015,1.3641522822124733e-10,e16,3.1060984,9.865137146077602,False,not_significant
Mcm2,-0.73397344,4.8286384523092704e-11,20.264952,12.184216,0.10307076101468625,0.05737976782752902,3745,3015,2.0454232450154796e-10,e16,0.73397344,9.689216812861607,False,not_significant
Atp6v0b,-0.66842926,6.963436003396773e-11,17.154524,10.793478,0.20026702269692923,0.13665008291873965,3745,3015,2.9315205890843203e-10,e16,0.66842926,9.532907051267925,False,not_significant
Itga9,-0.384791,7.218549856630396e-11,27.735323,21.242205,0.16208277703604806,0.10580431177446104,3745,3015,3.020276688479712e-10,e16,0.384791,9.519953269368798,False,not_significant
Gria3,,8.179601691074756e-11,4.814539,-3.7842789,0.1198931909212283,0.07230514096185738,3745,3015,3.4015172886054776e-10,e16,,9.468327317345814,False,not_significant
Spop,-0.37018207,9.439103923680957e-11,21.255934,16.445395,0.33190921228304404,0.248424543946932,3745,3015,3.901496288454795e-10,e16,0.37018207,9.408768801898354,False,not_significant
Itgb1,-0.27182382,1.3494235791626123e-10,24.072554,19.938618,0.3484646194926569,0.2600331674958541,3745,3015,5.544017355354829e-10,e16,0.27182382,9.256175418850248,False,not_significant
Sun2,-0.029714586,1.5038447825748027e-10,39.370743,38.568134,0.3663551401869159,0.2822553897180763,3745,3015,6.141449950395302e-10,e16,0.029714586,9.211729083074552,False,not_significant
Efna4,-0.25693083,1.607906494349347e-10,34.93295,29.234211,0.16475300400534046,0.10845771144278607,3745,3015,6.527334697299135e-10,e16,0.25693083,9.18526411773709,False,not_significant
Pdpk1,-0.27271748,2.418687706561767e-10,24.181105,20.016125,0.27957276368491324,0.20298507462686566,3745,3015,9.7606213957108e-10,e16,0.27271748,9.010522532729036,False,not_significant
Cul1,-0.034525,2.711367399268164e-10,32.709576,31.936098,0.5345794392523364,0.433167495854063,3745,3015,1.0877368037064046e-09,e16,0.034525,8.963476176812312,False,not_significant
Unc5a,-1.3591356,3.126900445389069e-10,10.319135,4.0225616,0.1356475300400534,0.08291873963515754,3745,3015,1.2471029846522486e-09,e16,1.3591356,8.90409768138959,True,downregulated
Numb,-0.21730788,3.2770819084025524e-10,30.721802,26.425943,0.20987983978638183,0.1472636815920398,3745,3015,1.299401082285198e-09,e16,0.21730788,8.886256775841934,False,not_significant
Dync1i1,,5.627794612254699e-10,6.2250867,-1.8906662,0.12443257676902536,0.07694859038142621,3745,3015,2.2185872402067658e-09,e16,,8.653923489104079,False,not_significant
Cd9,-1.1049354,5.745748122962324e-10,14.22737,6.614636,0.09692923898531375,0.055058043117744614,3745,3015,2.2520690918737386e-09,e16,1.1049354,8.647418289771304,False,not_significant
Neurod1,-0.19689901,8.216972788787503e-10,26.240366,22.89272,0.30520694259012016,0.23117744610281923,3745,3015,3.202271681116044e-09,e16,0.19689901,8.494541825257361,False,not_significant
Chd7,-0.14746593,8.675720768414181e-10,26.422434,23.855095,0.5650200267022697,0.4597014925373134,3745,3015,3.330965498759493e-09,e16,0.14746593,8.47742986559041,False,not_significant
Asxl3,-0.11204481,8.596117448679026e-10,29.144556,26.96675,0.3746328437917223,0.2872305140961857,3745,3015,3.330965498759493e-09,e16,0.11204481,8.47742986559041,False,not_significant
Cacna1b,-0.11838627,8.693722269489586e-10,27.300322,25.149534,0.3829105473965287,0.3044776119402985,3745,3015,3.330965498759493e-09,e16,0.11838627,8.47742986559041,False,not_significant
Ephb3,-0.1570919,9.00521599455181e-10,36.401634,32.646114,0.1930574098798398,0.13266998341625208,3745,3015,3.411976282380186e-09,e16,0.1570919,8.466993996398774,False,not_significant
Arhgef7,-0.0871979,8.962958634826944e-10,30.188475,28.4179,0.37222963951935917,0.2872305140961857,3745,3015,3.411976282380186e-09,e16,0.0871979,8.466993996398774,False,not_significant
Mdk,-0.13086885,9.298833720083242e-10,34.96127,31.929472,0.236849132176235,0.17213930348258707,3745,3015,3.5037594459098187e-09,e16,0.13086885,8.455465718400125,False,not_significant
Arhgap32,-0.33124948,9.457656792903577e-10,20.77298,16.511356,0.3292389853137517,0.24875621890547264,3745,3015,3.544023039978154e-09,e16,0.33124948,8.450503463392534,False,not_significant
Trp53,-0.6446422,1.0657400160764675e-09,19.701923,12.602364,0.10120160213618158,0.05903814262023217,3745,3015,3.971774267563666e-09,e16,0.6446422,8.401015442235389,False,not_significant
Neurog2,-0.05543144,1.1598164449843227e-09,40.62919,39.097736,0.2702269692923899,0.19303482587064677,3745,3015,4.29888486673537e-09,e16,0.05543144,8.36664418605561,False,not_significant
Dab1,-0.656493,1.501193864912448e-09,15.595446,9.894041,0.18050734312416555,0.12205638474295191,3745,3015,5.53413089659616e-09,e16,0.656493,8.256950572879001,False,not_significant
Homer2,2.4138165,1.7382006716492577e-09,3.9902718,21.263445,0.03951935914552737,0.07164179104477612,3745,3015,6.373402462713945e-09,e16,2.4138165,8.195628656160483,False,not_significant
Arhgef12,-0.35957125,2.220537306018929e-09,19.804283,15.435383,0.4931909212283044,0.3940298507462687,3745,3015,8.098430174892566e-09,e16,0.35957125,8.091599157967686,False,not_significant
Pik3ca,-0.1623944,2.2825278741801773e-09,25.742523,23.001997,0.33858477970627504,0.25538971807628524,3745,3015,8.280234096760005e-09,e16,0.1623944,8.081957384773823,False,not_significant
Vcam1,-0.6804777,2.3883717732455092e-09,16.369955,10.214175,0.11855807743658212,0.07330016583747927,3745,3015,8.618357403986441e-09,e16,0.6804777,8.064575499646512,False,not_significant
Mecp2,-0.26526928,2.58522722700189e-09,23.426134,19.49156,0.23097463284379172,0.16616915422885573,3745,3015,9.279605099027839e-09,e16,0.26526928,8.032470505134832,False,not_significant
Cdk1,-0.90703726,2.9019169994873136e-09,17.751862,9.466697,0.0630173564753004,0.031177446102819237,3745,3015,1.0361818814923288e-08,e16,0.90703726,7.984564005985105,False,not_significant
Gap43,,3.0433178700456335e-09,7.2219105,-0.2262803,0.12710280373831775,0.08225538971807629,3745,3015,1.0810118684224592e-08,e16,,7.966169537904148,False,not_significant
Skp2,-0.2784041,3.3657196189308957e-09,26.24683,21.64058,0.16421895861148197,0.1111111111111111,3745,3015,1.1893371917672904e-08,e16,0.2784041,7.924695000080158,False,not_significant
Cd70,7.9271927,3.6215822770972715e-09,0.05256765,12.79503,0.014953271028037384,0.03714759535655058,3745,3015,1.2731541819486283e-08,e16,7.9271927,7.895118999084125,False,not_significant
Lrp1,-0.035230555,4.030544424156493e-09,34.570793,33.7368,0.3949265687583445,0.3061359867330017,3745,3015,1.4096570755255016e-08,e16,0.035230555,7.850886524451353,False,not_significant
Cxcr4,-0.53364706,4.299982894381856e-09,18.824839,13.004315,0.10467289719626169,0.062354892205638474,3745,3015,1.4962185377389926e-08,e16,0.53364706,7.825004968769329,False,not_significant
Crkl,-0.33076456,4.446158687411813e-09,20.841288,16.57122,0.20854472630173565,0.14892205638474296,3745,3015,1.531454658997402e-08,e16,0.33076456,7.814895856603883,False,not_significant
Nr4a2,-1.5942273,4.436315689844231e-09,9.734974,3.224219,0.10921228304405875,0.06699834162520729,3745,3015,1.531454658997402e-08,e16,1.5942273,7.814895856603883,True,downregulated
Stx1a,-0.28923056,4.952096730619702e-09,21.824135,17.859528,0.2571428571428571,0.191044776119403,3745,3015,1.6971507388354958e-08,e16,0.28923056,7.770279582468938,False,not_significant
Nhlh2,-0.12248743,5.892334819257298e-09,31.228128,28.686235,0.17676902536715622,0.11674958540630183,3745,3015,2.0092861733667386e-08,e16,0.12248743,7.696958204285569,False,not_significant
Mpped1,0.06506996,7.666479790331436e-09,45.425926,47.52168,0.5156208277703604,0.40829187396351574,3745,3015,2.6012632920428056e-08,e16,0.06506996,7.5848156875987325,False,not_significant
Sema4f,-0.5556541,8.112710527144952e-09,15.479099,10.531182,0.20694259012016022,0.1482587064676617,3745,3015,2.7390438512439888e-08,e16,0.5556541,7.562401014770193,False,not_significant
Clic6,1.4027046,8.874697635109353e-09,12.424071,32.848843,0.07797062750333779,0.11807628524046435,3745,3015,2.981548663618019e-08,e16,1.4027046,7.525558097883461,True,upregulated
Mapk8,-1.3597084,9.22527688785067e-09,10.431898,4.064904,0.1233644859813084,0.07927031509121062,3745,3015,3.084136685055959e-08,e16,1.3597084,7.5108663828097555,True,downregulated
Ptprm,1.3753781,9.646635477355656e-09,7.705978,19.992073,0.2985313751668892,0.33565505804311774,3745,3015,3.209270924661735e-08,e16,1.3753781,7.493593618485978,True,upregulated
Cd24a,-0.44479862,1.2520411298478942e-08,16.278984,11.959955,0.17009345794392525,0.1154228855721393,3745,3015,4.145107041535261e-08,e16,0.44479862,7.382464249927253,False,not_significant
Parp2,-1.2687819,1.2615211904414114e-08,11.205898,4.6505604,0.10040053404539385,0.061028192371475956,3745,3015,4.1563161926620416e-08,e16,1.2687819,7.381291420810515,True,downregulated
Rnd3,-0.8034852,1.3931161351874006e-08,15.796181,9.050632,0.07823765020026702,0.04378109452736319,3745,3015,4.567813481720227e-08,e16,0.8034852,7.340291638018224,False,not_significant
Sema6b,1.7043501,1.4514069018036034e-08,7.9447427,25.890495,0.05126835781041388,0.08524046434494195,3745,3015,4.736169890095969e-08,e16,1.7043501,7.324572727525027,False,not_significant
Casp3,-1.187893,1.7538337504758053e-08,11.409557,5.0081506,0.0931909212283044,0.05572139303482587,3745,3015,5.695783894402377e-08,e16,1.187893,7.244446496767442,False,not_significant
Rac1,-1.3154554,2.4006946727504562e-08,9.913357,3.9831734,0.1246995994659546,0.08059701492537313,3745,3015,7.759591311923276e-08,e16,1.3154554,7.110161151892659,True,downregulated
Sun1,-0.030633241,2.4843585015272607e-08,35.81453,35.062084,0.27076101468624836,0.208955223880597,3745,3015,7.992134424724489e-08,e16,0.030633241,7.097337220049202,False,not_significant
Gabrb1,,2.680231612559281e-08,3.8278346,-3.3424175,0.08224299065420561,0.047429519071310114,3745,3015,8.581774458992628e-08,e16,,7.066422903518341,False,not_significant
Cdk5r1,-0.0065767076,2.80744112174522e-08,34.06036,33.905445,0.3484646194926569,0.2733001658374793,3745,3015,8.94707871509458e-08,e16,0.0065767076,7.048318741780334,False,not_significant
Sema5a,,2.947667784022942e-08,5.8238797,-0.7774147,0.09692923898531375,0.05870646766169154,3745,3015,9.350276412575099e-08,e16,,7.029175550337995,False,not_significant
Sdc4,3.4796855,2.969517358439579e-08,1.2363687,13.792333,0.03551401869158879,0.06368159203980099,3745,3015,9.375976103962005e-08,e16,3.4796855,7.02798350818719,False,not_significant
Efna1,-0.5524406,3.111438418565511e-08,13.936071,9.502528,0.18050734312416555,0.12437810945273632,3745,3015,9.760623321262048e-08,e16,0.5524406,7.010522447052503,False,not_significant
Lef1,0.015036237,3.119964639347693e-08,39.010136,39.41884,0.40720961281708945,0.3157545605306799,3745,3015,9.760623321262048e-08,e16,0.015036237,7.010522447052503,False,not_significant
Apba1,-1.0322627,3.3678398432867075e-08,10.80325,5.2821703,0.2464619492656876,0.184742951907131,3745,3015,1.0487976132975043e-07,e16,1.0322627,6.979308309621656,True,downregulated
Kcnip3,-0.5499879,3.4209403109963086e-08,15.384306,10.507878,0.22963951935914553,0.169485903814262,3745,3015,1.0604914964088557e-07,e16,0.5499879,6.974492809540174,False,not_significant
Prickle2,2.6059265,3.9925888874675147e-08,2.0840323,12.687222,0.15567423230974634,0.20265339966832505,3745,3015,1.232102091064636e-07,e16,2.6059265,6.9093533053622735,True,upregulated
Plaa,-0.5268196,5.111686111942357e-08,14.481694,10.0515,0.20720961281708944,0.1495854063018242,3745,3015,1.570346814569679e-07,e16,0.5268196,6.804004422100137,False,not_significant
Gng2,-0.4326689,5.35176180058861e-08,15.623408,11.575226,0.3885180240320427,0.3061359867330017,3745,3015,1.6367271515701488e-07,e16,0.4326689,6.786023713040006,False,not_significant
Sqstm1,-1.1862193,5.479545800052435e-08,9.883305,4.3432474,0.2528704939919893,0.18772802653399667,3745,3015,1.668325998051679e-07,e16,1.1862193,6.777719082402436,True,downregulated
Plxnb2,-0.21432126,5.5940641503449893e-08,26.075056,22.475435,0.1610146862483311,0.11243781094527364,3745,3015,1.6956230002379035e-07,e16,0.21432126,6.77067070108668,False,not_significant
Slitrk5,-0.5158337,6.070598345088376e-08,14.451326,10.107094,0.27236315086782376,0.2086235489220564,3745,3015,1.8319239253762267e-07,e16,0.5158337,6.7370925653162645,False,not_significant
Sema7a,-0.058566455,6.62981081893892e-08,31.103434,29.86607,0.46942590120160216,0.3714759535655058,3745,3015,1.9918638671878167e-07,e16,0.058566455,6.700740346509415,False,not_significant
Ccdc88c,-0.2956577,7.989584203526144e-08,23.295067,18.97851,0.14152202937249667,0.09751243781094528,3745,3015,2.3898668538617676e-07,e16,0.2956577,6.621626294132982,False,not_significant
Pak3,-4.2108917,1.0515894372762633e-07,6.302241,0.34032217,0.26702269692923897,0.20165837479270315,3745,3015,3.1318078437659894e-07,e16,4.2108917,6.504204892511989,True,downregulated
Reln,1.3447664,1.1258420084921988e-07,11.2503605,28.574684,0.09479305740987984,0.13466003316749586,3745,3015,3.3383663034420855e-07,e16,1.3447664,6.476466011924138,True,upregulated
Nlgn3,-0.42392212,1.3127996747228096e-07,15.053082,11.220499,0.3369826435246996,0.2693200663349917,3745,3015,3.8758847539435336e-07,e16,0.42392212,6.411629144797352,False,not_significant
Cdkn2c,-0.4949723,1.3826550284564773e-07,15.070744,10.693828,0.1348464619492657,0.09054726368159204,3745,3015,4.064529006066024e-07,e16,0.4949723,6.390989772804874,False,not_significant
Epha5,-0.97655815,1.5029540497470344e-07,11.128313,5.6553054,0.11081441922563418,0.07197346600331675,3745,3015,4.3992045576286587e-07,e16,0.97655815,6.3566258433916545,True,downregulated
Rbfox3,-0.2870907,1.5782621991689996e-07,20.88006,17.112318,0.18210947930574098,0.13233830845771144,3745,3015,4.5998923924498196e-07,e16,0.2870907,6.337252327864486,False,not_significant
Itga4,-2.9729538,1.6446612531671792e-07,7.5135417,0.9569658,0.06248331108144192,0.03416252072968491,3745,3015,4.773016913446877e-07,e16,2.9729538,6.321207026684744,False,not_significant
Lamb1,-0.078995466,1.8375188989865438e-07,26.139849,24.747028,0.393324432576769,0.30779436152570483,3745,3015,5.310118174189926e-07,e16,0.078995466,6.27489581379094,False,not_significant
Ptgs1,2.7292361,1.978109685383477e-07,1.9618963,13.009421,0.02376502002670227,0.046766169154228855,3745,3015,5.692281879457938e-07,e16,2.7292361,6.2447136019710925,False,not_significant
Mki67,-0.0091184685,2.0932846863327368e-07,28.59558,28.415413,0.30093457943925234,0.23482587064676616,3745,3015,5.998404017138347e-07,e16,0.0091184685,6.221964286074893,False,not_significant
Fbxo31,-0.45179555,2.1664553597409493e-07,15.246491,11.1472025,0.20801068090787717,0.15522388059701492,3745,3015,6.13112075431613e-07,e16,0.45179555,6.21246013022463,False,not_significant
Efnb1,-0.03642089,2.153410688678872e-07,38.575993,37.61433,0.19893190921228304,0.14693200663349917,3745,3015,6.13112075431613e-07,e16,0.03642089,6.21246013022463,False,not_significant
Sdc2,-1.416518,2.1665690642084862e-07,9.8390665,3.6858656,0.07770360480640855,0.046102819237147596,3745,3015,6.13112075431613e-07,e16,1.416518,6.21246013022463,False,not_significant
Robo2,-0.14908497,2.2366614205335963e-07,20.369564,18.369726,0.3431241655540721,0.27728026533996686,3745,3015,6.303318548776499e-07,e16,0.14908497,6.200430744519623,False,not_significant
Srgap1,-0.18843676,2.408715027080188e-07,19.331785,16.964725,0.45020026702269694,0.3701492537313433,3745,3015,6.760261927854684e-07,e16,0.18843676,6.170036476895907,False,not_significant
P2ry13,3.7145252,2.4480893801271205e-07,0.85193354,11.183795,0.01842456608811749,0.03913764510779436,3745,3015,6.842610480519246e-07,e16,3.7145252,6.164778181759634,False,not_significant
Hdac4,-0.0553067,2.48471999248128e-07,27.056654,26.03905,0.34766355140186916,0.2736318407960199,3745,3015,6.91664912192748e-07,e16,0.0553067,6.160104255299466,False,not_significant
Tead1,0.7097581,2.8873922822343033e-07,28.349699,46.36678,0.4648865153538051,0.48723051409618573,3745,3015,8.004884294649572e-07,e16,0.7097581,6.096644941141107,False,not_significant
Tgfbr1,-0.1399366,2.9347151312674517e-07,25.336788,22.99463,0.1732977303070761,0.12371475953565506,3745,3015,8.103140564876121e-07,e16,0.1399366,6.091346627337418,False,not_significant
Gnai2,-0.062373307,3.982107366348585e-07,25.602928,24.519602,0.5089452603471295,0.42321724709784414,3745,3015,1.0950795257458609e-06,e16,0.062373307,5.960554340788713,False,not_significant
Cntnap2,,4.1074451029862415e-07,4.5535984,-1.4132239,0.07716955941255006,0.046102819237147596,3745,3015,1.1250110683681192e-06,e16,,5.9488432047459066,False,not_significant
F11r,1.9526477,4.3040336154444404e-07,4.915797,19.028278,0.027503337783711616,0.05107794361525705,3745,3015,1.1741403702932433e-06,e16,1.9526477,5.930279979409034,False,not_significant
Disc1,1.337115,5.640477309467003e-07,11.495206,29.042131,0.059012016021361816,0.09087893864013268,3745,3015,1.5325918426519905e-06,e16,1.337115,5.814573490341812,False,not_significant
Pak6,3.1524587,6.138794847361979e-07,1.2279073,10.9181795,0.028037383177570093,0.05140961857379768,3745,3015,1.661372256309869e-06,e16,3.1524587,5.779533046207447,False,not_significant
Sox1,-0.9687264,6.196463460637955e-07,9.593836,4.902037,0.16181575433911882,0.11807628524046435,3745,3015,1.6703510198241444e-06,e16,0.9687264,5.777192253431169,True,downregulated
Limk2,-0.14872208,7.083880073201971e-07,20.657303,18.633902,0.3281708945260347,0.2613598673300166,3745,3015,1.9020496889463558e-06,e16,0.14872208,5.7207781417869645,False,not_significant
Gli3,0.006847723,8.273175206886899e-07,32.599957,32.75506,0.2648865153538051,0.20696517412935322,3745,3015,2.2126688200379864e-06,e16,0.006847723,5.655083583991084,False,not_significant
Vamp3,-0.34487942,8.434845121218779e-07,16.924704,13.326068,0.17917222963951937,0.1330016583747927,3745,3015,2.2470954580746904e-06,e16,0.34487942,5.648378478077301,False,not_significant
Slc1a6,2.2180889,1.0263791029111534e-06,3.4903507,16.239788,0.04165554072096128,0.06766169154228856,3745,3015,2.723698631071621e-06,e16,2.2180889,5.564840947457945,False,not_significant
Gnaq,-0.5407431,1.0868241502923524e-06,12.528123,8.612041,0.308411214953271,0.24311774461028193,3745,3015,2.8729227538735827e-06,e16,0.5407431,5.541676051006819,False,not_significant
Smad1,-0.7136535,1.1155368685647601e-06,13.704245,8.356492,0.0814419225634179,0.05107794361525705,3745,3015,2.937436850815314e-06,e16,0.7136535,5.532031461107353,False,not_significant
Nfatc3,1.240372,1.1638423113939811e-06,14.216955,33.588898,0.09025367156208278,0.1250414593698176,3745,3015,3.052847909118058e-06,e16,1.240372,5.515294831428848,True,upregulated
Ncam2,-1.2200503,1.183186852445275e-06,8.107241,3.480177,0.10947930574098798,0.07230514096185738,3745,3015,3.0916989784202205e-06,e16,1.2200503,5.509802797539984,True,downregulated
Tiam1,-0.2162209,1.255580073903451e-06,18.082825,15.5660095,0.23604806408544726,0.18043117744610282,3745,3015,3.2683420244357007e-06,e16,0.2162209,5.485672501848104,False,not_significant
Hopx,-4.5304513,1.2756504930743288e-06,5.9353857,0.25683087,0.0931909212283044,0.05970149253731343,3745,3015,3.3079605942079554e-06,e16,4.5304513,5.480439672583811,False,not_significant
Celf2,-1.3592601,1.2842946794302595e-06,8.448532,3.2930868,0.12763684913217624,0.08855721393034825,3745,3015,3.317761255194837e-06,e16,1.3592601,5.479154868848717,True,downregulated
Cldn8,2.5150852,1.4657430878051253e-06,2.647745,15.135343,0.01789052069425901,0.03648424543946932,3745,3015,3.7722142863513035e-06,e16,2.5150852,5.423403644477507,False,not_significant
Ddx3x,-0.32817325,1.53134538936374e-06,15.098121,12.026324,0.3460614152202937,0.28126036484245437,3745,3015,3.926231411827333e-06,e16,0.32817325,5.406024106692752,False,not_significant
Ccna2,-0.46140856,1.5420696958142889e-06,17.015724,12.358126,0.08865153538050734,0.05704809286898839,3745,3015,3.938919597548109e-06,e16,0.46140856,5.40462288405442,False,not_significant
Gabarap,-1.6127598,1.5797744353835884e-06,7.915355,2.5881014,0.07957276368491321,0.0494195688225539,3745,3015,4.02017225720749e-06,e16,1.6127598,5.395755337773263,False,not_significant
Slc2a13,-0.6823107,1.7742976889874432e-06,12.047597,7.507657,0.11695594125500668,0.07993366500829187,3745,3015,4.49840529326928e-06,e16,0.6823107,5.346941418464445,False,not_significant
Gabra2,-4.2258463,1.9276451379650303e-06,6.3853054,0.341252,0.07049399198931909,0.04311774461028192,3745,3015,4.869088829970928e-06,e16,4.2258463,5.312552302263657,False,not_significant
Grik3,-1.0939804,1.9755595751458936e-06,8.757265,4.1024904,0.16208277703604806,0.11873963515754561,3745,3015,4.97170343265498e-06,e16,1.0939804,5.303494785380923,True,downregulated
Arid1b,-0.67644805,2.2856533316062577e-06,13.784707,8.625145,0.08624833110814419,0.0560530679933665,3745,3015,5.730939603512749e-06,e16,0.67644805,5.241774168404814,False,not_significant
Itgb2l,3.7322881,2.339550984881762e-06,0.7900826,10.500335,0.020026702269692925,0.03913764510779436,3745,3015,5.8445925702907016e-06,e16,3.7322881,5.233245758350185,False,not_significant
Lrrc4,-0.28777906,2.4243608151399013e-06,17.860807,14.630897,0.1596795727636849,0.11741293532338308,3745,3015,6.034357941333623e-06,e16,0.28777906,5.219368932255916,False,not_significant
Arhgef9,-0.40495542,2.666928203845737e-06,13.521942,10.212577,0.29345794392523367,0.23880597014925373,3745,3015,6.613981945537429e-06,e16,0.40495542,5.179536994932472,False,not_significant
Nr2f1,-0.362368,2.948995333649043e-06,15.762435,12.26139,0.15567423230974634,0.11575456053067994,3745,3015,7.2870102085095924e-06,e16,0.362368,5.137450622063477,False,not_significant
Hmgb2,-4.407118,2.9937723468975245e-06,6.714733,0.31648567,0.030440587449933245,0.013266998341625208,3745,3015,7.370948521964302e-06,e16,4.407118,5.1324766218629225,False,not_significant
Pecam1,1.6182904,3.069645878822736e-06,5.681156,17.441774,0.08384512683578105,0.11674958540630183,3745,3015,7.530570105601099e-06,e16,1.6182904,5.123172144072298,True,upregulated
Nfia,-0.0012307167,3.7874762689405056e-06,31.874863,31.847683,0.7431241655540721,0.6338308457711442,3745,3015,9.25827532407679e-06,e16,0.0012307167,5.033469908242196,False,not_significant
Bcl2,-0.17736402,4.013404951275997e-06,20.730665,18.332485,0.1588785046728972,0.11708126036484245,3745,3015,9.740719490285514e-06,e16,0.17736402,5.011408963129567,False,not_significant
Pard6g,-0.19297738,4.008888366146718e-06,26.161835,22.886333,0.11588785046728972,0.08159203980099503,3745,3015,9.740719490285514e-06,e16,0.19297738,5.011408963129567,False,not_significant
Nf1,-0.7331317,5.60250084168376e-06,11.479181,6.9058366,0.09212283044058744,0.06135986733001658,3745,3015,1.3549310546199731e-05,e16,0.7331317,4.8680828032101635,False,not_significant
Emx1,-0.074959405,5.676518820336079e-06,27.571245,26.175282,0.13351134846461948,0.09386401326699834,3745,3015,1.3679808605898254e-05,e16,0.074959405,4.863919978784304,False,not_significant
Alg13,1.4223305,5.755851787539041e-06,11.985203,32.122513,0.047797062750333776,0.07296849087893864,3745,3015,1.3822151123597273e-05,e16,1.4223305,4.859424363010402,False,not_significant
Pdgfb,1.49381,5.819028801625451e-06,7.4358397,20.941687,0.0678237650200267,0.09718076285240464,3745,3015,1.3924833834065115e-05,e16,1.49381,4.856209978587208,False,not_significant
Gphn,-0.24715818,6.0396384096032734e-06,16.74973,14.112558,0.3711615487316422,0.2978441127694859,3745,3015,1.440221466905396e-05,e16,0.24715818,4.841570720085666,False,not_significant
Ccdc25,-1.2070155,6.53377294124694e-06,8.837009,3.8278723,0.08251001335113485,0.05373134328358209,3745,3015,1.5526247895227918e-05,e16,1.2070155,4.808933484083325,False,not_significant
Pparg,3.6420107,6.588693208230896e-06,0.81234694,10.141355,0.010680907877169559,0.024875621890547265,3745,3015,1.560239155560233e-05,e16,3.6420107,4.806808827299695,False,not_significant
Pak4,-0.008874803,7.386727751823473e-06,28.653086,28.477365,0.21869158878504674,0.17346600331674958,3745,3015,1.7431655109839477e-05,e16,0.008874803,4.758661375314309,False,not_significant
Nras,-0.107956976,7.564624852811479e-06,18.911306,17.547823,0.2638184245660881,0.20696517412935322,3745,3015,1.7789910860749753e-05,e16,0.107956976,4.7498262280139665,False,not_significant
Plxnb1,0.2061092,8.310646089182578e-06,47.216015,54.467113,0.5722296395193591,0.4955223880597015,3745,3015,1.9477184305232022e-05,e16,0.2061092,4.7104738261578865,False,not_significant
Pdgfrb,1.2636695,8.49202867726946e-06,10.18492,24.454573,0.1102803738317757,0.1439469320066335,3745,3015,1.9834121773622504e-05,e16,1.2636695,4.702587024698961,True,upregulated
Kras,-0.6260253,8.54362100441393e-06,12.548581,8.130967,0.08304405874499332,0.05439469320066335,3745,3015,1.9886517150205806e-05,e16,0.6260253,4.701441270917454,False,not_significant
Nfatc4,-0.24525538,8.591276443204907e-06,24.459114,20.635334,0.08384512683578105,0.055058043117744614,3745,3015,1.9929423585937913e-05,e16,0.24525538,4.700505262115699,False,not_significant
Synpr,,8.648543919289668e-06,5.1785297,-0.59898263,0.03871829105473965,0.01990049751243781,3745,3015,1.9994260857476453e-05,e16,,4.699094646116739,False,not_significant
Apcdd1,0.058601867,9.251729750050586e-06,32.079468,33.409355,0.44966622162883846,0.360530679933665,3745,3015,2.1316485437616554e-05,e16,0.058601867,4.671284398185412,False,not_significant
Pak2,-0.02314233,1.0707334088228385e-05,22.840357,22.476896,0.2875834445927904,0.2298507462686567,3745,3015,2.458721161000592e-05,e16,0.02314233,4.609290720999097,False,not_significant
