names,scores,logfoldchanges,pvals,pvals_adj
Ptprc,-0.22466503,0.16778924,0.8222398729021231,0.9646397847345625
Nxph1,-0.2323064,0.121851854,0.8163000343348559,0.9627125712057268
Hpcal1,-0.23713475,,0.8125522501885357,0.9601251687828186
Alpl,-0.23793249,0.039223574,0.8119334616728288,0.9601251687828186
Fas,-0.25061214,0.56426126,0.8021139963419658,0.9553715092906788
P2ry12,-0.25136787,0.107145496,0.801529699316464,0.9553715092906788
Epha8,-0.25846344,-0.040834706,0.7960492549187981,0.9528769136185113
Igfbp2,-0.25879934,0.06635675,0.7957900724945104,0.9528769136185113
Ccr2,-0.26337576,,0.7922609680109427,0.9507131616131312
Dlx2,-0.2635437,0.5858375,0.7921315400346058,0.9507131616131312
Cldn10,-0.26639873,0.757403,0.7899321436489921,0.9502943081491634
Slit2,-0.2671125,-1.101064,0.7893825551784303,0.9502943081491634
Ccdc153,-0.26786822,0.45403215,0.7888007521762942,0.9502943081491634
Cd24a,-0.26904383,0.375698,0.7878959594790644,0.9502943081491634
Psen2,-0.26921177,-0.13177218,0.7877667267098842,0.9502943081491634
Nfatc4,-0.27391416,1.4089881,0.7841505936705452,0.9502943081491634
Sema3g,-0.27563557,0.29633006,0.782827990653678,0.9500820114128077
Sdc2,-0.27647528,0.18576314,0.7821830458972721,0.9500820114128077
Acta2,-0.2791204,0.45209754,0.7801524504408495,0.949234920688486
F11r,-0.28004405,0.10476214,0.7794437059873758,0.949234920688486
Dhx16,-0.2810517,2.8697472,0.7786707393019966,0.949234920688486
Lrig2,-0.28113568,-0.64038956,0.778606335281379,0.949234920688486
Gzmb,-0.28449452,-2.0837686,0.7760314256295086,0.949234920688486
Npy,-0.28583807,1.15095,0.7750021488899433,0.949234920688486
Kcng4,-0.28768542,0.28844726,0.7735875390120299,0.949234920688486
Btrc,-0.2907084,1.7529109,0.7712743461125897,0.949234920688486
Foxd3,-0.29356343,-0.70918477,0.7690915293502912,0.9477893044624899
Sp9,-0.29440314,,0.768449871718209,0.9477893044624899
Stx19,-0.2956627,,0.7674876827874657,0.9477893044624899
Ngfr,-0.2956627,1.2239693,0.7674876827874657,0.9477893044624899
Ntn3,-0.29583064,0.39635393,0.7673594179681311,0.9477893044624899
Plxnb3,-0.29725817,0.25634614,0.7662694246209841,0.9477893044624899
Lmna,-0.30011317,,0.7640908272361252,0.9477893044624899
Kcnc1,-0.30044907,-0.2398189,0.7638346440198596,0.9477893044624899
Pld1,-0.3020445,0.22623605,0.7626181272293385,0.9477893044624899
Cenpf,-0.30284223,0.73423445,0.7620100884441185,0.9477893044624899
Pak2,-0.30813244,-0.14123316,0.7579815645498491,0.9477893044624899
Chrna1,-0.3100218,-0.039176676,0.7565443908700793,0.9477893044624899
Vamp4,-0.312289,-3.669865,0.7548208937266506,0.9477893044624899
Lhx2,-0.31951052,0.28588828,0.7493394055735918,0.9440496448171236
Ccnb1,-0.3205182,,0.7485755452786312,0.9440496448171236
Cdh3,-0.3260603,0.5337731,0.7443787414296688,0.9439941767139788
Itgav,-0.32723588,1.7951342,0.743489480512425,0.9439941767139788
Cplx3,-0.335633,1.2323972,0.7371476288176045,0.9391529815740863
Vtcn1,-0.33924377,,0.7344260969249112,0.9388136525271834
Ccdc25,-0.34373623,0.38550097,0.731044659755514,0.9357371644870579
Cux2,-0.35167152,-0.004956166,0.7250846259496302,0.9305898942669051
Tigit,-0.3537708,-1.9372114,0.7235106621123806,0.9298128991002482
Dlg1,-0.35658383,0.06174617,0.72140338360958,0.9283475177817652
Sema4c,-0.359019,-0.022064798,0.7195808779220737,0.9272451581277729
Sdc1,-0.35990068,-3.6775353,0.7189213974018218,0.9272451581277729
Gdf7,-0.36006865,,0.7187958057738358,0.9272451581277729
Best1,-0.36069843,-0.6268173,0.7183249048316619,0.9272451581277729
Casp9,-0.37081695,1.6191912,0.7107738721615018,0.9220850233446509
Gngt1,-0.37081695,,0.7107738721615018,0.9220850233446509
Trp53,-0.37283227,0.4786904,0.7092732879128139,0.9220850233446509
Cd6,-0.37556133,,0.7072430442473374,0.9212392435243473
Icam2,-0.37686288,,0.7062755058755845,0.9212289207072841
Adcy4,-0.37757665,0.29332054,0.705745121666246,0.9212289207072841
Mapk1,-0.3785423,-0.061533984,0.7050277705552166,0.9212289207072841
Plcg2,-0.379466,-0.20354615,0.704341853941781,0.9212289207072841
Cycs,-0.38211107,,0.7023789696713488,0.9212289207072841
Rgs10,-0.38937458,0.8474804,0.6969990610450503,0.9191196409385278
Slc6a3,-0.38954255,,0.6968748488830434,0.9191196409385278
Gnat3,-0.3897105,,0.6967506448468214,0.9191196409385278
Cers2,-0.39420295,0.10291009,0.6934312133674965,0.9181985721831677
Grin2d,-0.39470676,-1.8340065,0.6930593059150805,0.9181985721831677
Gabrb1,-0.39819157,0.07776834,0.6904889750178229,0.9168318340485615
Id3,-0.4024741,1.5667675,0.6873351392512976,0.9139082183950772
Alcam,-0.4039436,1.2239426,0.6862541898487554,0.9137365079816993
Cd40,-0.40524516,1.0006907,0.685297313138464,0.9137297508512853
Gabbr1,-0.40532914,-0.19103496,0.6852355964691983,0.9137297508512853
Ntn4,-0.40671465,0.26974759,0.684217574964648,0.9137297508512853
Rras,-0.41926837,2.0237474,0.6750200210339621,0.9101393542030949
Itgb7,-0.41931033,,0.6749893403295313,0.9101393542030949
Nes,-0.42027602,0.20250893,0.6742838332934484,0.9101393542030949
Sema3c,-0.42510435,,0.6707606029788693,0.9095059023442295
Sv2a,-0.42808533,2.2352397,0.6685889938434297,0.9078436125738225
Psen1,-0.43098235,0.13698807,0.6664812101842438,0.9062634019502465
Pdcd1lg2,-0.43152815,-2.2857585,0.6660843855251826,0.9062634019502465
Cers1,-0.44093293,-0.039730918,0.6592615513026467,0.9015542581916537
Gria4,-0.44114286,0.11682795,0.6591095762449426,0.9015542581916537
Gng8,-0.4453414,,0.656073037687247,0.8997573088282245
Cdh4,-0.4462231,0.20120823,0.6554360838330007,0.8997573088282245
Gng11,-0.4480285,,0.6541326271817314,0.8996666505651321
Gpr183,-0.45151332,,0.6516196361058721,0.8975795380211066
Agt,-0.45193318,0.09498099,0.6513171322990875,0.8975795380211066
Mfng,-0.45470423,0.18642387,0.649322048592997,0.8975795380211066
Syt9,-0.45785314,0.1904774,0.6470579581490286,0.8975795380211066
Dcx,-0.458189,1.2364966,0.6468166473803225,0.8975795380211066
Hes1,-0.45865086,1.8754944,0.6464849057115402,0.8975795380211066
Grin3a,-0.4605822,0.17025532,0.6450983842949742,0.8975795380211066
Nkx2-1,-0.46125397,,0.6446164047467065,0.8975795380211066
Chrna2,-0.46650216,,0.6408560930930434,0.895813349525791
Mecom,-0.46981904,1.6306031,0.6384843130282272,0.8948101321271505
Atp6v0a2,-0.47007096,0.4805893,0.6383043284745058,0.8948101321271505
Gngt2,-0.47158244,-0.45232865,0.6372248690159065,0.8948101321271505
C1qb,-0.4725481,0.1293297,0.6365356169181846,0.8948101321271505
Pdcd1,-0.4733878,-1.8983086,0.6359365228534732,0.8948101321271505
Cd70,-0.48350635,0.6111339,0.6287362546457553,0.8889349108393595
Cdh20,-0.48413613,0.10468222,0.6282892609869213,0.8889349108393595
Chrm2,-0.48417813,0.5655752,0.6282594662532548,0.8889349108393595
Atp6v1b1,-0.48497584,,0.6276934814379633,0.8889349108393595
Arid1b,-0.49055994,-0.20034796,0.6237377330106144,0.8884098274335162
Atp6v1f,-0.4921134,,0.6226391815980237,0.8881628741962894
Drd2,-0.49337298,,0.6217490804324531,0.8881628741962894
Gpr17,-0.49748755,0.11944259,0.6188452758242612,0.885382212803712
Pla2g4b,-0.49866316,-1.2928549,0.6180167063799197,0.885382212803712
Cul3,-0.5031976,,0.6148253519889928,0.8822605947824111
Ptgs1,-0.50386935,0.36980844,0.6143531761585139,0.8822605947824111
Chat,-0.5051289,1.1616025,0.6134682773041846,0.8822605947824111
Cd8b1,-0.50647247,,0.6125250055853831,0.8822605947824111
Itpr2,-0.5083618,0.012448599,0.6111996156175004,0.8822605947824111
Stx18,-0.5092855,1.7185863,0.6105521100593078,0.8822605947824111
Mthfs,-0.5112169,2.2520819,0.6091992193316649,0.8820984171318224
Ntn1,-0.51591927,0.23207578,0.6059108146106396,0.8786622084988127
Raf1,-0.5186903,,0.603976732537169,0.8771825464987628
Kcnk4,-0.52171326,,0.60186999336769,0.8754472630802763
Lrp6,-0.52448434,,0.599941731947503,0.873966711183009
Bcl2l11,-0.5251561,,0.5994746959640185,0.873966711183009
Apaf1,-0.5296066,0.30688018,0.5963847505993876,0.8714297725653152
Cenpa,-0.5378357,,0.590690460425483,0.8644250640372922
Lhx5,-0.554462,,0.5792626800827512,0.8529021056433146
Rnd3,-0.56004614,1.3312849,0.5754479778340524,0.8485868797552847
Dock7,-0.5638668,-0.43559086,0.5728447764466201,0.8460476698288543
Cstb,-0.56521034,,0.5719306950155545,0.8459991790676923
Lamb1,-0.5653363,-0.03511922,0.5718450354385979,0.8459991790676923
Cd4,-0.56579816,,0.5715310025141167,0.8459991790676923
Snap29,-0.56613404,,0.5713026664649705,0.8459991790676923
Nrp1,-0.57159215,-0.14624792,0.5675983030259768,0.8459991790676923
Sema3a,-0.5732716,2.3954282,0.5664608168905998,0.8457268805831661
Sema4b,-0.5738594,-0.30084124,0.5660629552337683,0.8457268805831661
Itga9,-0.57520294,0.23048009,0.565154061174745,0.8457268805831661
Mcm2,-0.5813328,,0.5610161581432712,0.8415242372149069
Gata2,-0.58276033,1.1692098,0.5600546461196899,0.8415242372149069
Cntn6,-0.58595127,0.38524723,0.5579082769633369,0.8408036827076977
Unc5b,-0.58796656,0.10159924,0.5565547402428368,0.8400826267816405
Sema6b,-0.5901498,0.04671267,0.5550902177386703,0.8391915102820842
Gpr151,-0.59182924,1.0615047,0.5539649449256714,0.8388112730735718
Stx8,-0.5951041,-1.1621178,0.551773880143301,0.8368134675159067
Fbxo8,-0.59560794,-2.5353286,0.5514371715123745,0.8368134675159067
Tcf7l2,-0.5998065,0.04616473,0.5486352002554091,0.8368134675159067
Rhod,-0.5998905,,0.548579232608367,0.8368134675159067
Pard6g,-0.6077838,,0.5433308963874529,0.8345562568511277
Cd22,-0.6121923,,0.5404105635642451,0.8314008670219155
Gbx2,-0.6152572,,0.5383848731049113,0.8296993705527964
Lpar1,-0.61567706,0.08031928,0.5381076781944989,0.8296993705527964
Dnm2,-0.61723053,,0.5370826802117179,0.8296993705527964
Lmnb1,-0.6173565,0.46163654,0.536999615300492,0.8296993705527964
Myc,-0.61945575,-2.6305895,0.5356161516330478,0.8296993705527964
Cacna2d2,-0.6194978,0.2189526,0.5355885006857909,0.8296993705527964
Cdh5,-0.6257536,0.1338133,0.5314765630017114,0.8282751631195502
Itgam,-0.6260475,0.66881526,0.5312837790566435,0.8282751631195502
Gabre,-0.6268872,,0.5307331632554839,0.8282751631195502
Eomes,-0.6285666,,0.529632801200226,0.8282751631195502
Tuba1a,-0.6324713,1.0691199,0.5270789500989193,0.8267905099590891
Bcl2,-0.6341087,0.4606788,0.5260098536140128,0.8264639271185797
Ascl2,-0.6380974,,0.5234102905503426,0.823942733327604
Gal,-0.6441853,,0.5194552843816779,0.8215437776052895
Cldn18,-0.6485938,,0.5166009730599714,0.8183777791049053
Dll1,-0.6490556,,0.5163024210268485,0.8183777791049053
Stap1,-0.65799856,,0.5105390539804452,0.8155033141784149
Vip,-0.66009784,1.2567896,0.509191041770499,0.8155033141784149
Cldn16,-0.66030777,,0.5090563431620572,0.8155033141784149
Pla2g4c,-0.6622811,-2.5097609,0.5077910893016307,0.8155033141784149
Pnoc,-0.6641285,5.749309,0.5066080938969582,0.8155033141784149
Slc1a7,-0.6727775,,0.5010888538042408,0.8084794952135651
Rbx1,-0.6727775,,0.5010888538042408,0.8084794952135651
Hspd1,-0.6734493,,0.5006615122387632,0.8084794952135651
Fzd3,-0.6760524,-0.017937448,0.49900739027886754,0.8084794952135651
Vcan,-0.677144,0.17343329,0.49831459144764845,0.8084794952135651
Gabrb3,-0.6817624,0.038498905,0.49538918920735164,0.8074255036316768
Sema3f,-0.6864648,1.6904662,0.49242004698403874,0.8039510971167979
Sox9,-0.6896557,0.11488099,0.49041071948277815,0.8039510971167979
Col3a1,-0.69326645,0.7694884,0.48814233425876663,0.8024257549459178
Trem2,-0.6934344,,0.4880369658724206,0.8024257549459178
Kras,-0.69419014,-2.7118537,0.4875629599996062,0.8024257549459178
Fgfr1,-0.70065594,-0.03906493,0.48351775315841283,0.7989277849089093
Grm4,-0.70418274,4.244166,0.4813189778998178,0.7966658944548709
Unc5c,-0.7046026,,0.48105758195472603,0.7966658944548709
Slc35f1,-0.70964086,0.9907143,0.47792686800588446,0.7937885696983549
Cldn5,-0.7098928,0.07236553,0.47777062528384373,0.7937885696983549
Atp6v1e1,-0.712076,0.03985261,0.476417692537491,0.7937885696983549
Pomc,-0.7159387,-4.2180905,0.4740291928018152,0.7914226523299871
Set,-0.71619064,3.2144294,0.47387365001072,0.7914226523299871
Cd28,-0.72441983,,0.4688080432001154,0.7854375592881514
Trpc1,-0.7247557,,0.4686019221637724,0.7854375592881514
Laptm5,-0.7255954,0.22426386,0.4680868390945808,0.7854375592881514
Rnd1,-0.7285344,,0.46628652018058714,0.7853246655673046
Plcg1,-0.7300879,0.8286368,0.4653364781581767,0.7851019666640592
Gng13,-0.7302138,2.4977531,0.46525949490735274,0.7851019666640592
Wnt3,-0.7332368,0.37545907,0.463414022267542,0.7846163339979548
Grik1,-0.7333208,0.281148,0.4633628174296839,0.7846163339979548
Hoxa9,-0.735462,,0.4620581598391673,0.7846163339979548
Homer2,-0.73596585,0.23531295,0.4617514798384006,0.7846163339979548
Epha2,-0.74188584,1.1217836,0.45815651587411976,0.7812260306201687
Cdk5r1,-0.7495692,-0.29194963,0.453514212128189,0.776067100968024
Slitrk3,-0.7507868,-0.1800017,0.4527809904985828,0.776067100968024
Epha1,-0.7538517,-6.257085,0.4509382615783665,0.7744199125496097
Cdh2,-0.7604015,-0.31243643,0.44701463907379013,0.7690574435678109
Homer1,-0.7729552,,0.43954890715515593,0.760300812376486
Mki67,-0.77874917,0.5050192,0.43612747145807873,0.7584825590575283
Arv1,-0.78273785,,0.4337810840908395,0.7557710358025516
Slc1a3,-0.7974748,0.2556902,0.4251753453582082,0.7434760137411291
Cldn7,-0.79990995,,0.4237629761075393,0.7427847451862853
Erbb4,-0.8070895,0.100148216,0.4196149302869383,0.7377844928121993
Pvalb,-0.80746734,0.7066828,0.41939727532454485,0.7377844928121993
Bin1,-0.808517,-0.00012857337,0.4187930266372175,0.7377844928121993
Dio2,-0.80914676,0.39285114,0.418430723448165,0.7377844928121993
Cdk1,-0.80960864,,0.4181651517498075,0.7377844928121993
Slc6a12,-0.81477284,,0.4152023436007416,0.7377844928121993
Efna3,-0.8155706,-0.30962807,0.41474578264330153,0.7377844928121993
Sec22b,-0.8329946,,0.40484776989308646,0.7224049425601543
Icos,-0.83463204,-1.5909443,0.40392491224570004,0.7221004017800224
Nectin2,-0.8383688,1.8526323,0.4018236249274718,0.7210293082810709
Aif1,-0.84218943,2.7269013,0.3996819134389301,0.7185292825868407
Bmp7,-0.8429452,0.28957593,0.3992590929916038,0.7185292825868407
Shh,-0.84332305,,0.3990477837402989,0.7185292825868407
Gabrg1,-0.843659,,0.3988600098154733,0.7185292825868407
Cenpe,-0.8491171,,0.39581614449521163,0.7169499975762323
Efnb1,-0.8538195,,0.3932050226911914,0.7135667708573606
Itga4,-0.85478514,-1.0748712,0.3926701045630002,0.7135667708573606
Kctd7,-0.8599914,-0.49064746,0.38979380556876864,0.7117909724547847
Slc6a13,-0.8621326,1.7624338,0.3886145396498182,0.7117909724547847
Slc18a3,-0.86486167,,0.3871147063682633,0.7105738396052251
Cldn6,-0.87577796,,0.38115075902338313,0.7009669131464518
Atp6v0e,-0.8819918,,0.3777812298532195,0.6961036097103468
Kcnt1,-0.887282,,0.3749270890486248,0.6921730874743843
Pik3cb,-0.8890034,-0.5283876,0.3740012420289357,0.691794204909014
Fgfr3,-0.89181644,0.28245717,0.3724913199305705,0.6903314037323315
Cask,-0.90126324,,0.3674483848544934,0.6836249020548715
Pard6b,-0.90789694,,0.36393267106878724,0.678398765487448
Slitrk4,-0.9089046,,0.36340048480101894,0.678398765487448
Notum,-0.9094924,0.4568655,0.36309026779069153,0.678398765487448
Sema5b,-0.91075194,-0.5211269,0.36242607537458194,0.678398765487448
Madcam1,-0.9153284,,0.3600192539057041,0.6776833014695607
Efna5,-0.92049265,0.58500147,0.35731538206881985,0.673915062448069
Clic6,-0.9241034,0.694518,0.3554324864030477,0.6716834388719012
Ppp3cc,-0.9328784,3.0333862,0.3508827623709263,0.6670246571803748
Fabp7,-0.936867,1.1929637,0.3488269650613586,0.6644323144025878
Ptprd,-0.9393861,1.4339951,0.3475325172315099,0.663282736664512
Spi1,-0.945768,,0.34426694501036126,0.6583590980277825
Lhfpl4,-0.95613843,-0.14225323,0.3390023071816284,0.650439067327713
C1ql1,-0.9649134,0.9473412,0.3345881830788977,0.6436967049213262
Tuba1b,-0.9655012,,0.33429382986116374,0.6436967049213262
Ptprz1,-0.96676075,0.27032503,0.33366363533525856,0.6436967049213262
Fbxw11,-0.96684474,-0.11483247,0.33362164963446694,0.6436967049213262
Wnt4,-0.9678944,0.40515643,0.3330971159780761,0.6436967049213262
Mdk,-0.97935647,,0.32740388050855873,0.6375410249253882
Pdgfrb,-0.9861162,0.35440126,0.32407612048223466,0.633631518661803
Rgs16,-0.9863261,0.18846479,0.3239731278362934,0.633631518661803
Fxyd1,-0.9879635,0.92002106,0.32317051701933186,0.633631518661803
Tgfb2,-0.98901314,,0.3226567052736038,0.633631518661803
Bmerb1,-0.98913914,,0.32259508368922485,0.633631518661803
Wnt3a,-1.0003493,,0.31714151043738104,0.6277440206595583
Cntn1,-1.0024905,-0.47028464,0.31610673425232705,0.6269885638062686
Bad,-1.0075707,2.935568,0.313660554136309,0.6243870885440267
Pla2g4d,-1.01009,,0.31245220430876364,0.6236052310528338
Grin3b,-1.0154641,,0.3098846544246826,0.6197693088493652
Abl1,-1.018613,-0.962335,0.3083867233769657,0.6180610739914135
Crh,-1.0201665,-1.7457643,0.307649511082552,0.6178734950611923
Ndel1,-1.0299911,,0.30301417602920033,0.6098398511279504
Cspg4,-1.030579,0.4137532,0.3027383281808388,0.6098398511279504
Pecam1,-1.0323423,0.22284003,0.3019117869149488,0.6098398511279504
Dlg4,-1.0468273,0.4913331,0.29517921484177656,0.5978313211985348
Prkn,-1.0545946,-2.1958425,0.29161073495801293,0.5931065795756195
Srsf11,-1.0549306,-0.64422566,0.2914570791395853,0.5931065795756195
Cdkn1b,-1.0550145,0.95679516,0.29141867369068486,0.5931065795756195
Ptprm,-1.0616063,0.036021262,0.28841445961929335,0.5903579557239267
Dnajc5,-1.0676522,-0.3727845,0.2856774218737633,0.5860049679461812
Gnb3,-1.0681981,,0.28543119507821235,0.5860049679461812
Tuba4a,-1.06845,,0.2853176003476847,0.5860049679461812
Stx6,-1.0818014,-0.34977323,0.2793407998384987,0.5767035867633521
Bmp4,-1.0852442,,0.2778135189348555,0.5747865908997011
Cd274,-1.1089661,,0.2674448244853169,0.554529225714696
Gabra3,-1.1116111,0.83062005,0.26630537545686506,0.5533618191311481
Pdgfra,-1.1314703,0.25166744,0.2578571768603546,0.5369693921603913
Pde2a,-1.1346612,-0.879184,0.2565172770513342,0.5353404042810452
Crkl,-1.1422607,-1.1973785,0.2533456919044319,0.5310302712407305
Pafah1b1,-1.1425126,,0.25324102618950317,0.5310302712407305
Sema3b,-1.1462493,,0.25169202065306107,0.5310302712407305
Epha3,-1.1488944,,0.2505995358902866,0.529902102323073
Vldlr,-1.1525891,-1.841149,0.2490790740169614,0.5278496932809777
Insm1,-1.1598107,,0.24612591169760245,0.5227452991807485
Tgfb1,-1.1604404,2.1895108,0.2458695369328585,0.5227452991807485
Arfgef1,-1.1630855,-0.74000853,0.24479480779407403,0.5227452991807485
Bmpr2,-1.1693413,-0.5905251,0.24226612020169036,0.5203030769432276
Cldn1,-1.1701391,,0.24194499579950857,0.5203030769432276
Efna2,-1.1712307,-1.9298898,0.241506047916223,0.5203030769432276
Mpz,-1.1721544,,0.2411350685496274,0.5203030769432276
Sema3d,-1.1756393,4.3668857,0.23973907780793258,0.5195248638727207
Camk2d,-1.1806775,0.51129544,0.2377308672860705,0.5163385352819632
Fos,-1.1845402,,0.2361993063399045,0.5141753607399282
Stx4a,-1.2137202,0.65583795,0.2248545999506648,0.49170937574632856
Plin2,-1.214266,-3.838161,0.22464617156974098,0.49170937574632856
Fn1,-1.2210257,-1.3177556,0.22207630226266328,0.4885551827302372
Olig2,-1.2269876,0.11535243,0.2198272428296385,0.48625380902408516
Mapk8,-1.2293808,,0.2189290642845202,0.4853854543028623
Jam3,-1.2368963,0.2587629,0.21612561045391387,0.48027913434203084
Ccdc141,-1.2487361,0.27548778,0.21176158616086715,0.4716731385485672
Adcy3,-1.249198,-1.3882984,0.21159265832892815,0.4716731385485672
Thrsp,-1.2526828,,0.21032116079423901,0.4706487514276677
Rara,-1.2531867,,0.21013778828598506,0.4706487514276677
Fbxo38,-1.2578051,,0.2084622635486979,0.46867394146779856
Etv1,-1.2593585,,0.20790086020787635,0.4685089807501439
Gabarap,-1.26679,1.1024874,0.20523039352047467,0.463579241834484
Aldh1l1,-1.26679,0.26381403,0.20523039352047467,0.463579241834484
Cldn19,-1.2693092,,0.2043308336584766,0.463579241834484
Foxg1,-1.2719963,-0.20128259,0.2033744684201635,0.4626528191548743
Camk4,-1.2981952,,0.19422025792102027,0.4439320181051892
Ephb2,-1.3010503,-1.7761089,0.19324125558914218,0.44274846149302266
Oprm1,-1.3081878,,0.1908096179346228,0.4382230459742533
Sst,-1.3189361,,0.18719046913896542,0.4309420872263952
Slc32a1,-1.3214552,0.65993744,0.186349611688849,0.4300375654358054
Plaa,-1.3328334,-1.366299,0.18258649561938944,0.4223687609508768
Fbxo28,-1.3468145,-2.1198757,0.17803996120931964,0.4138459146754161
Gnb4,-1.3501735,1.3001251,0.17696036247485336,0.41233482518412434
Itga6,-1.351349,,0.1765836574928058,0.41233482518412434
Lamp5,-1.3584865,1.1091294,0.17430934106817864,0.4081389449401256
Stx11,-1.3596622,,0.17393685534722803,0.4081389449401256
Atp6v0c,-1.3731395,0.63537735,0.1697089678107887,0.39931521837832634
P2rx4,-1.3965255,1.1588068,0.16255629575146335,0.383425169340061
Hmgb2,-1.4183581,-0.69541806,0.15608625426102382,0.3690709460359184
Wdr62,-1.4490075,,0.1473354721312943,0.35010409219317457
Cacnb2,-1.4578246,-1.4623138,0.1448889133261126,0.3460033751071345
Ccna2,-1.4638704,-4.4321957,0.14322934461978226,0.34289319410222185
Gsk3b,-1.4642904,0.5654345,0.14311464059442902,0.34289319410222185
Ap2m1,-1.4777257,0.73405707,0.13948120774857206,0.33559388330483503
Sema7a,-1.4822181,,0.13828225101767802,0.3335451280828414
Fbxw7,-1.4854511,-3.5093052,0.13742437544968586,0.33231083232165853
Prom1,-1.485703,1.0375704,0.1373577007454203,0.33231083232165853
Itgal,-1.5019934,,0.13309881237636137,0.3234806579273593
Lnpk,-1.5048485,,0.13236305042900262,0.3225089553600064
Slc38a1,-1.5166883,0.2624231,0.12934538220248284,0.31595818553278254
Akt2,-1.520635,0.41267005,0.12835145429477246,0.31433009215046315
Rhoa,-1.5286542,,0.12635017470761176,0.31022037779873984
Ppp3ca,-1.5291162,-0.2728272,0.12623566197284858,0.31022037779873984
Insc,-1.5340704,,0.12501233096030198,0.3085137216501026
Ssh1,-1.5422577,-1.7300913,0.12301100578848771,0.3043571277240933
Gabrg2,-1.5435592,,0.12269516448802041,0.3043571277240933
Shank2,-1.5593457,-0.7221837,0.11891456790177231,0.29584489336997893
Gosr1,-1.5685406,-0.9812153,0.11675502166097383,0.29188755415243456
Pou3f2,-1.584873,0.42946756,0.1129951902479943,0.2839669702567396
Itgb1,-1.5939419,0.6899797,0.11094904829598277,0.2795566571237361
Cdc37,-1.5987283,-5.158259,0.10988099513378204,0.2775940929695546
Pla2g4a,-1.6241715,,0.10433920212771594,0.2642892718802304
Cxcl14,-1.6488591,0.33418885,0.09917650671090925,0.2538918571799277
Xrcc6,-1.6500347,6.8926153,0.0989358424601706,0.2538918571799277
Pard6a,-1.6596074,,0.09699345792560529,0.2496346370203246
Cd80,-1.6894172,,0.09113950890623584,0.2351987326612538
Pparg,-1.7062534,3.16269,0.08796090608882162,0.22822289147369934
Adgrg1,-1.7120475,0.4041855,0.08688792674467612,0.22666415672524204
Rac3,-1.7381206,,0.08218958263206588,0.21499182377870096
Kl,-1.7606248,,0.07830192922388506,0.2053821094396985
Chrna4,-1.76306,0.5581317,0.07789037739436006,0.2048623624618785
Atp6v0d1,-1.7759916,1.079233,0.07573431328427153,0.1997388482222546
Vcam1,-1.780274,1.2158047,0.07503111981394288,0.19842940777241092
Rac1,-1.7812817,,0.0748664397325073,0.19842940777241092
Clcn2,-1.800595,-1.6511421,0.07176672203688401,0.1908477926742622
Atp6v0e2,-1.8046677,,0.07112669638162596,0.18967119035100255
Astn1,-1.815416,-0.42411533,0.06946000064800952,0.18574262011723994
Cldn14,-1.8235612,,0.06821843208470946,0.18293210838357843
Grm5,-1.8448479,-1.6857364,0.06505966165724937,0.17544178424426796
Cdh9,-1.8482908,-1.9817543,0.06456029182273001,0.1745855778868192
Pvr,-1.8577375,-1.6667461,0.06320629722494978,0.17140690772867734
Cdkn2c,-1.8602986,0.83736676,0.06284328513743022,0.1709052513652493
Ndnf,-1.8703752,-2.17324,0.06143173436459158,0.1675410937216134
Gap43,-1.8891428,0.7291746,0.05887270174575897,0.16143513683722696
Socs7,-1.899849,,0.05745292599807955,0.15803670188583488
Clu,-1.9113111,0.071078576,0.05596460473351777,0.1548300303866774
Mdh1,-1.9196663,,0.054900062930464136,0.1523238740267213
Ablim1,-1.9268038,0.9729895,0.05400407827272002,0.15027221780235137
Olig1,-1.9499799,0.12130823,0.05117851246125111,0.144504035184709
Cx3cr1,-1.9507357,1.3818198,0.05108849894988966,0.144504035184709
Gsn,-1.9551022,0.09317252,0.05057101282638527,0.1436336458974256
Clta,-1.9868433,,0.04693976568164044,0.13371565298034072
Rgma,-2.0249662,0.29800707,0.04287083210974561,0.12285372783688296
Efna1,-2.0297525,-1.2675976,0.04238169440890129,0.12181564860043485
Plxnc1,-2.0448675,,0.040867931654817995,0.11781746062650233
Nrxn1,-2.0542722,,0.03994935497739963,0.11551620716356521
Map2,-2.057379,-4.0378075,0.03964977166736326,0.11499631661833454
Nfasc,-2.0850058,-2.8859825,0.03706878689505909,0.1081642413959171
Pdpk1,-2.0941584,-0.7384585,0.036245861232182916,0.10640986783760122
Rims1,-2.098693,2.2662957,0.03584397485816775,0.1055528093982854
Dab2ip,-2.107342,0.90923935,0.03508794469341512,0.1036443904790108
Ntm,-2.1284187,1.0373456,0.03330237703110374,0.09867370972178885
Gng12,-2.145633,1.052833,0.031902279466759345,0.09511238598785396
Folr1,-2.185939,,0.02882006276190771,0.08646018828572313
Ap2a1,-2.2144892,-0.71729314,0.026795138211049518,0.08063740652855028
Trpc3,-2.2254896,0.8533938,0.026048393383329337,0.07863665927042819
Mag,-2.2318714,0.12915395,0.025623467513815723,0.07759788269168169
Srgap3,-2.2365737,-0.318329,0.025314213467538933,0.07690393964821954
Arx,-2.2543757,,0.0241725470161794,0.073903328457109
Apba1,-2.2890558,0.57581097,0.022076113440866005,0.06770948531383822
Rock2,-2.2893076,,0.022061482789243317,0.06770948531383822
Vsx2,-2.2952697,,0.021717677503932328,0.06703849004429271
Tuba3a,-2.3060179,-3.5927,0.021109630051761984,0.06537175757965001
