gene,ctrl_mean,mut_mean,log2fc,pvalue,statistic,time_point,pvalue_adj,abs_log2fc,-log10_pvalue,-log10_pvalue_adj,significant,regulation
Srgap1,20.203667,12.633424,-0.6371658510690469,4.8430744242879924e-08,15749.0,p7,2.9803534918695336e-07,0.6371658510690469,7.314878857030429,6.525732222345322,True,downregulated
Cask,5.2327886,2.5717494,-0.803246890714762,4.951955056378744e-08,16324.0,p7,3.0279470408430534e-07,0.803246890714762,7.305223305598457,6.518851724968122,True,downregulated
Itgb1,16.487186,10.658894,-0.5848673031808866,5.3892087329817055e-08,15774.0,p7,3.274455939026859e-07,0.5848673031808866,7.268474995133501,6.4848608490483555,True,downregulated
Cdk19,6.0349708,3.0018592,-0.8138740225919554,5.603339553989253e-08,16422.0,p7,3.3831484099557754e-07,0.8138740225919554,7.2515530591394946,6.470678950420377,True,downregulated
Jun,14.36651,8.656491,-0.6702185969645347,6.04613480250984e-08,15808.0,p7,3.627680881505904e-07,0.6702185969645347,7.218522174172174,6.44037092378853,True,downregulated
Gnai2,22.314638,14.757654,-0.5651832583469991,6.88998391549205e-08,15829.0,p7,4.0832542251822886e-07,0.5651832583469991,7.161781791941605,6.388993579872077,True,downregulated
Calm1,36.32909,22.751047,-0.6523092236794681,6.890491504995112e-08,15829.0,p7,4.0832542251822886e-07,0.6523092236794681,7.161749798369014,6.388993579872077,True,downregulated
Bmpr2,18.954498,12.718381,-0.540603784450679,7.037276867133363e-08,15834.0,p7,4.1193815807609925e-07,0.540603784450679,7.152595362216476,6.385167977224606,True,downregulated
Nf1,7.917385,4.2144246,-0.7741126557942536,7.020161241102761e-08,16013.0,p7,4.1193815807609925e-07,0.7741126557942536,7.153652912753815,6.385167977224606,True,downregulated
Gnb2,12.791888,8.255417,-0.5754501120485073,7.233662332305938e-08,15842.0,p7,4.208676266068909e-07,0.5754501120485073,7.140641767987856,6.375854479162194,True,downregulated
Atp6v0b,9.64731,5.4457755,-0.724063171483199,7.491827642170048e-08,15889.0,p7,4.332623214748944e-07,0.724063171483199,7.125412222609601,6.363249077610088,True,downregulated
Prkaca,9.946952,5.9770494,-0.6498402698258743,7.59977772782077e-08,15880.0,p7,4.3687345022203226e-07,0.6498402698258743,7.119199109428754,6.359644347536769,True,downregulated
Pak4,7.6171684,4.291293,-0.7035935352322715,7.683009189944175e-08,16102.0,p7,4.390290965682386e-07,0.7035935352322715,7.114468647335186,6.35750669602148,True,downregulated
Gpr17,8.9956,3.8730114,-1.0364795498346493,8.266288975389106e-08,15998.0,p7,4.6956434416411487e-07,1.0364795498346493,7.0826894165932375,6.3283048881673425,True,downregulated
Fbxo31,8.299581,5.0347805,-0.6238643517565983,8.424794340103621e-08,15964.0,p7,4.75753092147028e-07,0.6238643517565983,7.074440692005385,6.32261838034409,True,downregulated
Gabrb3,8.586493,4.042609,-0.9268326395701104,8.516327818940781e-08,16116.5,p7,4.78109631940535e-07,0.9268326395701104,7.0697476296178285,6.320472506970415,True,downregulated
Gli3,12.250179,6.0484285,-0.9106383351419277,9.278215442994799e-08,16041.0,p7,5.178538851904073e-07,0.9106383351419277,7.0325355472497355,6.285792761117716,True,downregulated
Id4,18.670013,9.592219,-0.8929930383446967,9.649037924991058e-08,15922.0,p7,5.354379426584634e-07,0.8929930383446967,7.01551598662479,6.271290856714017,True,downregulated
Atp6v0a1,19.784685,12.673032,-0.6041877166657836,1.0525005807375793e-07,15927.0,p7,5.757987534055237e-07,0.6041877166657836,6.9777776558618365,6.2397292796970625,True,downregulated
Parp1,18.773138,12.524647,-0.5479509347516209,1.0459893115597425e-07,15925.5,p7,5.757987534055237e-07,0.5479509347516209,6.9804727532836015,6.2397292796970625,True,downregulated
Ntsr2,9.3416815,4.309218,-0.9618995094589555,1.0556310479101266e-07,16252.0,p7,5.757987534055237e-07,0.9618995094589555,6.976487844922481,6.2397292796970625,True,downregulated
Hopx,17.309933,9.677832,-0.7780077807749145,1.0808201152408042e-07,16021.0,p7,5.862075201306057e-07,0.7780077807749145,6.966246581216975,6.231948614539213,True,downregulated
Spop,11.903093,7.201701,-0.6537218893282901,1.1197259336305551e-07,15950.0,p7,6.03897132744569e-07,0.6537218893282901,6.950888263113032,6.219037032382357,True,downregulated
Gnao1,24.49988,16.479635,-0.5448153693992077,1.1524097143617477e-07,15948.0,p7,6.180521373113283e-07,0.5448153693992077,6.938393089444106,6.208974887384431,True,downregulated
Trak2,12.807953,8.633984,-0.5192950715576874,1.1639862135547663e-07,15953.0,p7,6.207926472292087e-07,0.5192950715576874,6.9340521635113435,6.207053435575081,True,downregulated
Atp6v1g1,4.6657453,1.9708306,-0.9313994132007392,1.2013718242434194e-07,16742.0,p7,6.37191685786565e-07,0.9313994132007392,6.920322557771631,6.195729899601248,True,downregulated
Zyg11b,12.522404,7.2778993,-0.7080150277064459,1.2256096590604874e-07,15974.0,p7,6.46475424559378e-07,0.7080150277064459,6.911647825012271,6.1894479799577775,True,downregulated
Ephb1,10.010129,5.134117,-0.8439037498439865,1.2600045356922072e-07,16024.0,p7,6.609859859368956e-07,0.8439037498439865,6.899627891531206,6.179807748222067,True,downregulated
Epb41l3,9.47299,5.635767,-0.6583382585244248,1.4333027988599287e-07,16025.0,p7,7.478101559269192e-07,0.6583382585244248,6.843662051066513,6.126208641036481,True,downregulated
Lmnb1,16.549946,9.360668,-0.7603495289789501,1.568548006475571e-07,16038.0,p7,8.139492357927287e-07,0.7603495289789501,6.804502184885659,6.089402680249105,True,downregulated
Slc38a3,12.659081,7.669609,-0.6558216230628481,1.6432128074190882e-07,16064.0,p7,8.481098360872713e-07,0.6558216230628481,6.784306188784674,6.071547899963021,True,downregulated
Gng12,6.9630914,3.7041733,-0.7593873944631263,1.7940149714402314e-07,16407.0,p7,9.209916430923113e-07,0.7593873944631263,6.7461739369960805,6.035744310493011,True,downregulated
Sox9,26.590796,15.611858,-0.7319735775116116,2.1464429582683723e-07,16094.5,p7,1.0960559786902327e-06,0.7319735775116116,6.6682806484090715,5.960167264633183,True,downregulated
Mapk1,11.164362,6.6673985,-0.6658515902463378,2.1818898845162723e-07,16124.0,p7,1.108261528643186e-06,0.6658515902463378,6.661167171141668,5.955357742275344,True,downregulated
Dlg1,12.3387785,6.4471874,-0.8408589856787771,2.2804356815245327e-07,16212.0,p7,1.1522201338229218e-06,0.8408589856787771,6.641982172295174,5.938464540208435,True,downregulated
Dlg3,10.233323,5.924001,-0.6981068926944172,2.5862025205545015e-07,16180.5,p7,1.299871423943624e-06,0.6981068926944172,6.587337469356837,5.886099603564996,True,downregulated
Sox4,25.069365,14.421462,-0.7574158679781458,2.693833191562127e-07,16149.0,p7,1.3469165957810634e-06,0.7574158679781458,6.569629300308285,5.870659295972266,True,downregulated
Syt6,3.3401895,1.3695673,-0.8731343987219214,2.9885564871331964e-07,16717.0,p7,1.4865358692476003e-06,0.8731343987219214,6.524538531090664,5.827824607058869,True,downregulated
Vcam1,8.865274,4.953295,-0.7286707429035119,3.0937614362009336e-07,16331.0,p7,1.5309334942025239e-06,0.7286707429035119,6.509513178334145,5.8150436752248025,True,downregulated
Fat3,7.6441803,3.7695417,-0.8578785056923633,3.4561513468020385e-07,16337.5,p7,1.7014898938102342e-06,0.8578785056923633,6.461407247778271,5.7691706261012206,True,downregulated
Cd274,8.70728,4.8971915,-0.7190390800809229,3.734420227494221e-07,16320.0,p7,1.8291037848951287e-06,0.7190390800809229,6.427776813271471,5.737761651588379,True,downregulated
Cdc37,7.2861996,4.0113688,-0.7255058679545807,3.7659833655084815e-07,16437.0,p7,1.83520001567926e-06,0.7255058679545807,6.4241216026103345,5.736316595732359,True,downregulated
Pou3f3,32.81383,21.500925,-0.5876291771954205,3.979144891892734e-07,16243.0,p7,1.9292823718267804e-06,0.5876291771954205,6.400210246678236,5.7146042039001985,True,downregulated
Cplx2,22.305317,13.049447,-0.7301457801785203,4.021369836974156e-07,16247.0,p7,1.93995730828904e-06,0.7301457801785203,6.395625983905048,5.712207827275186,True,downregulated
Ccdc25,7.9839597,4.3743405,-0.7412637144115362,4.0900775630572886e-07,16403.0,p7,1.96089018670395e-06,0.7412637144115362,6.388268456078629,5.707546726905336,True,downregulated
Cdkn1b,8.669233,4.6989274,-0.7627110877075509,4.1056138284113953e-07,16574.5,p7,1.96089018670395e-06,0.7627110877075509,6.386621902524415,5.707546726905336,True,downregulated
Casp3,8.023871,4.3682504,-0.749294552380332,4.224174952138635e-07,16423.0,p7,2.0075286901252918e-06,0.749294552380332,6.374258102980177,5.697338239387232,True,downregulated
Bin1,29.421967,19.31679,-0.5824409639588857,4.311403364247837e-07,16262.5,p7,2.0388902609250857e-06,0.5824409639588857,6.365381343726458,5.690606148600103,True,downregulated
Gosr1,6.1963263,3.0052128,-0.8453817044023706,4.370404354768702e-07,16846.0,p7,2.0566608728323307e-06,0.8453817044023706,6.359478379752518,5.686837314138848,True,downregulated
Neo1,18.424623,11.919047,-0.5883869445981162,4.6058618880708223e-07,16279.0,p7,2.156891420755117e-06,0.5883869445981162,6.336689088983169,5.666171716999354,True,downregulated
Efhd2,12.211721,7.920626,-0.5666015691008477,4.889971612847006e-07,16300.0,p7,2.2788217224918084e-06,0.5666015691008477,6.3106936620256,5.642289649355185,True,downregulated
Sall1,17.639643,10.780973,-0.6619154560574133,5.613919677123292e-07,16333.5,p7,2.6026239385070116e-06,0.6619154560574133,6.250733805458559,5.584588579962263,True,downregulated
Limk1,21.284391,13.6781025,-0.602368084511063,5.639018533431858e-07,16328.5,p7,2.6026239385070116e-06,0.602368084511063,6.24879647803907,5.584588579962263,True,downregulated
Acsl1,10.002447,5.8561516,-0.6823535278788202,5.987848156592514e-07,16391.0,p7,2.750399153267375e-06,0.6823535278788202,6.222729221286586,5.560604274358071,True,downregulated
Crkl,10.196699,6.1989493,-0.6372152089321044,6.381089630312169e-07,16388.0,p7,2.9170695452855627e-06,0.6372152089321044,6.1951051551305305,5.535053216824882,True,downregulated
Fgfr3,7.1388745,4.104684,-0.6730076875290271,6.463133938288436e-07,16629.0,p7,2.936955925566085e-06,0.6730076875290271,6.189556843913804,5.532102570817025,True,downregulated
Slitrk5,10.080242,5.597639,-0.7479676473817161,6.485777668958437e-07,16394.0,p7,2.936955925566085e-06,0.7479676473817161,6.188037942927842,5.532102570817025,True,downregulated
Gria3,10.321405,6.173743,-0.6582551411891053,6.551208790738308e-07,16403.0,p7,2.9526574831496603e-06,0.6582551411891053,6.183678559136134,5.5297869295353035,True,downregulated
Jam3,11.776503,6.1355615,-0.840394113865928,6.599232144175844e-07,16436.5,p7,2.9604032048639302e-06,0.840394113865928,6.1805065939956165,5.5286491343052395,True,downregulated
Gnai3,14.251416,9.431444,-0.5480043099848151,6.76554471559603e-07,16376.0,p7,3.0069087624871246e-06,0.5480043099848151,6.169697231223945,5.521879749335308,True,downregulated
Clu,16.898943,8.480935,-0.9167731261230219,6.75191612793012e-07,16391.0,p7,3.0069087624871246e-06,0.9167731261230219,6.170572961140009,5.521879749335308,True,downregulated
Igf1r,22.325602,14.532799,-0.5865964851100707,6.867885831225868e-07,16377.0,p7,3.0383273723395543e-06,0.5865964851100707,6.163176932975409,5.51736543378437,True,downregulated
Shank3,11.087724,7.2210264,-0.5561521576232706,7.036819940341813e-07,16390.0,p7,3.0987830929945598e-06,0.5561521576232706,6.152623561650797,5.508808822215833,True,downregulated
Cdk4,4.7211404,1.5920331,-1.1422185774672862,7.426090112764816e-07,18166.0,p7,3.2552723781982755e-06,1.1422185774672862,6.129239785080361,5.4874126668809105,True,downregulated
Stx4a,9.009332,5.2931757,-0.6694855256624972,7.804410564879022e-07,16521.0,p7,3.405560973765392e-06,0.6694855256624972,6.107659891843987,5.467811339626625,True,downregulated
Hes5,12.586281,7.9972987,-0.5945867520489658,7.880450087488919e-07,16431.5,p7,3.4231819384567253e-06,0.5945867520489658,6.103448977316205,5.465570017961747,True,downregulated
Nfasc,10.940719,5.894137,-0.7924478141176416,7.946216380412904e-07,16462.0,p7,3.436201678016391e-06,0.7924478141176416,6.099839613010856,5.463921354421926,True,downregulated
Sall3,12.598033,7.3326864,-0.7065443761285629,8.519520336986875e-07,16448.0,p7,3.6675961988822422e-06,0.7065443761285629,6.069584856038922,5.435618486047514,True,downregulated
Prex2,12.103301,7.249627,-0.667529492892762,9.653998567128456e-07,16549.0,p7,4.1374279573407665e-06,0.667529492892762,6.015292769976437,5.383269555271031,True,downregulated
Cntnap2,11.463511,6.715123,-0.6919494946296276,1.005105601439704e-06,16527.5,p7,4.269475121159804e-06,0.6919494946296276,5.9977883066880615,5.369625512795895,True,downregulated
Bmp7,12.79414,7.549212,-0.6901921485412927,1.0009943789726064e-06,16525.0,p7,4.269475121159804e-06,0.6901921485412927,5.999568361269966,5.369625512795895,True,downregulated
Trpc3,4.7306314,2.7591007,-0.6083065375115055,1.032032158865757e-06,16859.0,p7,4.33128467597526e-06,0.6083065375115055,5.9863067695689445,5.363383271097641,True,downregulated
Plxnc1,8.81934,4.766202,-0.7680046506144456,1.033191865414932e-06,16583.0,p7,4.33128467597526e-06,0.7680046506144456,5.9858190217973215,5.363383271097641,True,downregulated
Cul1,17.943851,11.592052,-0.5892162183111371,1.0294869580005861e-06,16478.5,p7,4.33128467597526e-06,0.5892162183111371,5.987379150847072,5.363383271097641,True,downregulated
Gng7,10.829576,5.942162,-0.7689413641386842,1.1032594488495856e-06,16541.0,p7,4.58945459562521e-06,0.7689413641386842,5.957322344356036,5.338238922346015,True,downregulated
Olig1,10.291582,6.862901,-0.5221140082503029,1.1043375120723162e-06,16522.5,p7,4.58945459562521e-06,0.5221140082503029,5.956898175493439,5.338238922346015,True,downregulated
Grik3,8.340861,5.0135627,-0.6353356314468562,1.2332597495287738e-06,16539.5,p7,5.103143791153546e-06,0.6353356314468562,5.908945442539398,5.2921621943907295,True,downregulated
Dicer1,7.5471525,4.2102685,-0.7140861468011088,1.254044815378955e-06,16669.0,p7,5.166879926024879e-06,0.7140861468011088,5.90168694299174,5.2867716309781905,True,downregulated
Llgl1,3.0053012,1.1664505,-0.8865774772423601,1.268144594430341e-06,17639.5,p7,5.20264448997063e-06,0.8865774772423601,5.896831225174295,5.2837758495448695,True,downregulated
Vldlr,8.69103,4.9245725,-0.7099388925542226,1.300909018662677e-06,16662.0,p7,5.31435173581349e-06,0.7099388925542226,5.885753075517136,5.274549704749304,True,downregulated
Bmpr1b,5.383002,2.9528837,-0.6913295387261575,1.4825495263085348e-06,17275.0,p7,6.0307099375262434e-06,0.6913295387261575,5.828990789604013,5.219631559534552,True,downregulated
Nfia,38.414978,27.746662,-0.45534952009189966,1.5148113315175096e-06,16576.0,p7,6.135944633994975e-06,0.45534952009189966,5.819641454807404,5.21211856777794,False,not_significant
Ccdc80,16.9817,9.821509,-0.732627755226992,1.5307294466519576e-06,16600.0,p7,6.174370877251593e-06,0.732627755226992,5.815101563194249,5.209407287211192,True,downregulated
Cdh20,8.863402,5.286036,-0.6499348502748139,1.562697810105046e-06,16651.0,p7,6.27694517866462e-06,0.6499348502748139,5.806124996448115,5.202251664356684,True,downregulated
Syn2,9.551829,5.247982,-0.7560309280995101,1.5984569784326357e-06,16772.0,p7,6.393827913730543e-06,0.7560309280995101,5.796299048025851,5.194239056697889,True,downregulated
Gosr2,12.521931,7.853148,-0.6110387159084733,1.6142694259353773e-06,16598.0,p7,6.430284850199014e-06,0.6110387159084733,5.792023978640087,5.191769788175386,True,downregulated
Csf1,8.528917,4.8120556,-0.7132638013638606,1.647401859650172e-06,16923.5,p7,6.521161225887809e-06,0.7132638013638606,5.783200448103851,5.185675062382964,True,downregulated
Unc13c,6.523549,3.8736236,-0.6264185483795699,1.6506689353028515e-06,16700.0,p7,6.521161225887809e-06,0.6264185483795699,5.782340021824221,5.185675062382964,True,downregulated
Gsn,9.954899,5.0456405,-0.8576090712270626,1.698896323179355e-06,17006.0,p7,6.684182255131889e-06,0.8576090712270626,5.769833123570605,5.174951716869765,True,downregulated
Ap2m1,6.2576895,3.7421947,-0.6139554494410208,1.8173019777240876e-06,16821.0,p7,7.120856729041323e-06,0.6139554494410208,5.740572900780917,5.1474677521058805,True,downregulated
Ppp3ca,12.835572,6.809792,-0.8250262773325465,1.8577997141962436e-06,16690.0,p7,7.220598079467182e-06,0.8250262773325465,5.731001108269149,5.141426828489246,True,downregulated
Dlg4,6.598496,3.248168,-0.8388730630872356,1.853064153783359e-06,17015.5,p7,7.220598079467182e-06,0.8388730630872356,5.732109544981259,5.141426828489246,True,downregulated
Slc2a13,7.4229813,4.3947864,-0.6427651288557154,1.870010566137659e-06,16783.0,p7,7.238750578597389e-06,0.6427651288557154,5.728155939558519,5.140336387345167,True,downregulated
Mpped1,9.014339,3.8790545,-1.0373937457326343,1.937618308270286e-06,16789.0,p7,7.4703356463432705e-06,1.0373937457326343,5.71273177059698,5.126659884653148,True,downregulated
Psen2,8.083877,4.593825,-0.699473024121277,1.9769986217347836e-06,16825.0,p7,7.589252175448741e-06,0.699473024121277,5.7039936334547585,5.1198010162095,True,downregulated
Ntn1,7.279282,3.5783954,-0.854663623254077,1.9842732250392023e-06,16922.0,p7,7.589252175448741e-06,0.854663623254077,5.70239852776803,5.1198010162095,True,downregulated
Idh2,24.70853,13.672946,-0.8090885851891118,2.0930236490690754e-06,16659.5,p7,7.973423425025048e-06,0.8090885851891118,5.679225864541305,5.098355172283281,True,downregulated
Syne2,25.987488,16.047031,-0.6627701577936204,2.176769128718575e-06,16670.0,p7,8.227158911692252e-06,0.6627701577936204,5.662187630417128,5.084750113997497,True,downregulated
Plxnb1,12.709342,7.507872,-0.688289077682946,2.1761796524134617e-06,16684.0,p7,8.227158911692252e-06,0.688289077682946,5.662305254731569,5.084750113997497,True,downregulated
Nfe2l2,9.111566,5.369733,-0.6667016163297409,2.2498180918223404e-06,16885.0,p7,8.469903404507635e-06,0.6667016163297409,5.647852595182643,5.07212154257703,True,downregulated
Sema4a,6.9778166,3.9578426,-0.6862814881887602,2.258734419166162e-06,16836.5,p7,8.470254071873109e-06,0.6862814881887602,5.646134830200131,5.072103562472412,True,downregulated
Cobll1,11.117467,6.3069487,-0.7297471686166175,2.4233148684016028e-06,16768.0,p7,9.05207110375696e-06,0.7297471686166175,5.615590153041579,5.043252043333305,True,downregulated
Unc13b,14.809835,9.226921,-0.6284504781713884,2.4418351967149566e-06,16701.0,p7,9.085898406381234e-06,0.6284504781713884,5.612283650617399,5.04163212354106,True,downregulated
Kcnq3,11.643129,6.247246,-0.8028488657037408,2.6112535417899245e-06,16748.0,p7,9.67877760663447e-06,0.8028488657037408,5.583150957953223,5.014179488994907,True,downregulated
Btg1,17.310787,10.047433,-0.7289826471202394,2.661861058159701e-06,16739.5,p7,9.828410060897359e-06,0.7289826471202394,5.574814617249531,5.007516732180781,True,downregulated
Cdkn2c,8.269141,4.562551,-0.7366890128145962,2.7238030942233605e-06,16890.0,p7,9.995804360651021e-06,0.7366890128145962,5.564824291099616,5.0001822525377015,True,downregulated
Ppp3cb,26.187416,16.172977,-0.6627988472656707,2.7280216067610076e-06,16728.0,p7,9.995804360651021e-06,0.6627988472656707,5.564152194257525,5.0001822525377015,True,downregulated
Ppp3r1,6.784755,3.9694505,-0.6475653523527005,2.800132745542102e-06,16929.5,p7,1.018230089288037e-05,0.6475653523527005,5.5528213796256765,4.992154073455939,True,downregulated
Atp6v1a,8.253027,5.085844,-0.6044680319039911,2.795825208012579e-06,16795.0,p7,1.018230089288037e-05,0.6044680319039911,5.553489983701932,4.992154073455939,True,downregulated
Fbxo8,5.8304358,2.6826882,-0.8912183504941044,3.0674363069780573e-06,17587.5,p7,1.1112222093203528e-05,0.8912183504941044,5.513224446307608,4.954199087204848,True,downregulated
Kit,15.861691,9.530968,-0.6791112523215479,3.1253617771739585e-06,16773.0,p7,1.1279501150703008e-05,0.6791112523215479,5.505099703524269,4.947710107115767,True,downregulated
Vamp2,10.648058,7.259557,-0.4959531666542221,3.638951907141683e-06,16813.5,p7,1.3083872025677962e-05,0.4959531666542221,5.4390236840677915,4.883263712392798,False,not_significant
Pten,9.428713,5.912117,-0.5933615614741798,3.7418693430147235e-06,16836.5,p7,1.3403711079455726e-05,0.5933615614741798,5.426911381079298,4.872774942068519,True,downregulated
Chd7,30.385502,19.490692,-0.6151295613271204,3.7681293499366457e-06,16813.0,p7,1.3447599167060148e-05,0.6151295613271204,5.423874197439797,4.871355244402636,True,downregulated
Itga6,8.938453,5.710922,-0.5665103233035527,3.855356127867932e-06,16907.0,p7,1.370793289908598e-05,0.5665103233035527,5.413935499007492,4.863028030126911,True,downregulated
Ripk1,8.730447,5.4674697,-0.589304665913471,3.956183456819278e-06,16906.0,p7,1.4014524422680837e-05,0.589304665913471,5.402723577429531,4.853421635264368,True,downregulated
Nxph1,6.9925933,4.4592023,-0.5499735212039982,4.05089322090668e-06,16896.5,p7,1.4297270191435342e-05,0.5499735212039982,5.392449204405204,4.844746875399834,True,downregulated
Smo,12.787102,6.808318,-0.8202354730712723,4.302298646257967e-06,16959.5,p7,1.512896227255549e-05,0.8202354730712723,5.3662994461289,4.820190860130087,True,downregulated
Pak2,12.010617,8.307111,-0.48328412326878556,4.3548366412794e-06,16859.0,p7,1.5257821808862133e-05,0.48328412326878556,5.361028131614199,4.816507461395019,False,not_significant
Cacnb4,11.718566,7.5116405,-0.579426879866955,4.589801016451487e-06,16873.0,p7,1.6022578093794284e-05,0.579426879866955,5.338206142203551,4.795267602994245,True,downregulated
Deaf1,7.8381324,4.9049625,-0.5818136331998223,4.657388139001654e-06,16969.0,p7,1.6199610918266623e-05,0.5818136331998223,5.331857567177339,4.7904954162029885,True,downregulated
Slitrk1,11.031323,6.570489,-0.6683369633468392,4.769284087703832e-06,16890.0,p7,1.6528926802150465e-05,0.6683369633468392,5.321546807562461,4.781755343587341,True,downregulated
Clta,10.807875,7.2719426,-0.5134512323753956,4.9082114522864135e-06,16893.0,p7,1.694921940357898e-05,0.5134512323753956,5.309076735557297,4.770850298435804,True,downregulated
Kcnd2,16.431713,10.243397,-0.6326364013861558,4.999259807032188e-06,16902.0,p7,1.7140319338396074e-05,0.6326364013861558,5.301094292767618,4.765981091070269,True,downregulated
Gabra4,10.517396,6.9445586,-0.5357755929377753,4.988563442339192e-06,16893.5,p7,1.7140319338396074e-05,0.5357755929377753,5.302024500245776,4.765981091070269,True,downregulated
Arhgef7,10.674897,6.5350885,-0.6317134769426,5.246993798671895e-06,16918.0,p7,1.7925672764145976e-05,0.6317134769426,5.280089449086237,4.746524535951748,True,downregulated
Robo1,21.543379,12.937252,-0.6937576261477296,5.274309343142989e-06,16906.0,p7,1.795509563623145e-05,0.6937576261477296,5.277834402020746,4.745812277300538,True,downregulated
Shank2,4.499155,2.5061586,-0.6493187094248404,6.008539671266145e-06,17568.0,p7,2.0382325386627204e-05,0.6493187094248404,5.221231067061297,4.690746269546019,True,downregulated
Abl1,7.4489408,4.2507133,-0.6862570447257433,6.335920865788167e-06,17120.5,p7,2.141719729280507e-05,0.6862570447257433,5.198190255624079,4.669237362631549,True,downregulated
Fxyd1,6.6727,2.4623618,-1.1479778411691903,6.504781757149864e-06,18038.5,p7,2.1910843813557434e-05,1.1479778411691903,5.186767269933376,4.659340896902317,True,downregulated
Gad1,9.884354,6.0030537,-0.6361996881308258,7.072958952550208e-06,17014.0,p7,2.374140067988881e-05,0.6361996881308258,5.150398862309561,4.624493662399035,True,downregulated
Gnal,9.385295,6.069463,-0.554869694609519,7.186461777451569e-06,16993.0,p7,2.4038339046527896e-05,0.554869694609519,5.143484879956905,4.619095543651329,True,downregulated
Cers2,10.245117,6.1479034,-0.653706644848141,7.214056692213555e-06,17050.0,p7,2.404685564071185e-05,0.653706644848141,5.141820449068007,4.6189417037876686,True,downregulated
Wdr47,11.457692,6.3135867,-0.7683858182640667,7.418254436358807e-06,17040.5,p7,2.4641952452956592e-05,0.7683858182640667,5.129698275023101,4.60832488474008,True,downregulated
Kctd7,5.8563266,3.1650329,-0.7191079504101969,7.731843997702314e-06,17425.5,p7,2.559506978549732e-05,0.7191079504101969,5.111716917139674,4.591843681999062,True,downregulated
Ssh2,6.2861385,3.683868,-0.6374540284579915,7.914958752116456e-06,17294.0,p7,2.6111204130693466e-05,0.6374540284579915,5.101551344070721,4.58317310001706,True,downregulated
Atp6v0a2,5.407932,2.6736424,-0.8026475970495253,8.19344009054718e-06,17683.0,p7,2.6937337283990728e-05,0.8026475970495253,5.086533717450738,4.569645335859588,True,downregulated
Zbtb20,65.5991,45.279922,-0.5251161943493349,8.340675952476982e-06,17027.0,p7,2.732781199446383e-05,0.5251161943493349,5.078798751456399,4.56339513877094,True,downregulated
Fbxo45,12.353422,7.8926377,-0.5865261986577699,8.37797294410099e-06,17039.0,p7,2.7356646348084863e-05,0.5865261986577699,5.076861046486928,4.562937143859517,True,downregulated
Slc38a2,10.261063,7.144846,-0.46738365066644066,8.827039285886016e-06,17063.0,p7,2.872528038796805e-05,0.46738365066644066,5.054184940524302,4.541735723462897,False,not_significant
Rac1,10.350903,6.947689,-0.5141996816203676,8.994208165404194e-06,17066.0,p7,2.9170404860770357e-05,0.5141996816203676,5.046037065173661,4.535057543193032,True,downregulated
Sdc4,4.0381265,1.6113387,-0.9480977258767976,9.806699462332391e-06,18361.0,p7,3.1698422504508736e-05,0.9480977258767976,5.008477133953626,4.49896235023127,True,downregulated
Nfatc2,7.979897,4.3856673,-0.7375737843849809,1.0451957078413396e-05,17318.0,p7,3.367073421233846e-05,0.7375737843849809,4.980802382397304,4.472747413433991,True,downregulated
Nrxn3,7.374499,4.310244,-0.6572246822205016,1.0607805756411075e-05,17293.0,p7,3.397984897610222e-05,0.6572246822205016,4.9743744413988775,4.468778555690375,True,downregulated
Pik3ca,12.3532505,8.183766,-0.5400331260233521,1.0618702805031944e-05,17098.5,p7,3.397984897610222e-05,0.5400331260233521,4.973928534010281,4.468778555690375,True,downregulated
Smad1,6.638344,3.6546092,-0.7145998133253579,1.0675158880816505e-05,17502.0,p7,3.404701835742141e-05,0.7145998133253579,4.971625652551332,4.467920915105607,True,downregulated
Atp6v1c1,10.26338,6.6528053,-0.5575792276396073,1.0735937813750427e-05,17105.0,p7,3.412748444106096e-05,0.5575792276396073,4.96916001275102,4.466895722668602,True,downregulated
Rnf2,8.579566,4.7031035,-0.7482130710631104,1.0890441562553622e-05,17307.0,p7,3.450436930710059e-05,0.7482130710631104,4.962954511034611,4.462125906497348,True,downregulated
P2ry12,6.666275,3.553833,-0.7514443673233258,1.092872294049191e-05,17620.0,p7,3.4511756654184975e-05,0.7514443673233258,4.9614305839149635,4.4620329344841485,True,downregulated
Cd9,9.900713,5.2972817,-0.7916213778473822,1.1432845140300362e-05,17316.5,p7,3.598534863832245e-05,0.7916213778473822,4.941845679055928,4.443874285363145,True,downregulated
Mdk,9.322842,5.64988,-0.6344399694404599,1.1686007796572352e-05,17351.5,p7,3.666198524414856e-05,0.6344399694404599,4.932333828276716,4.435784021718728,True,downregulated
Trp53,5.9362445,3.000516,-0.7939686781380554,1.2400164047735677e-05,17868.0,p7,3.877575728282166e-05,0.7939686781380554,4.9065725693091276,4.411439711746746,True,downregulated
Myc,7.0126133,4.195818,-0.6249219691575396,1.2690301868485909e-05,17348.0,p7,3.9554187642034e-05,0.6249219691575396,4.896528047073269,4.402807530534144,True,downregulated
Cers1,5.678916,3.0164495,-0.7336932450914969,1.2915365411538553e-05,17623.0,p7,4.012540710380909e-05,0.7336932450914969,4.888893301920411,4.3965805483056775,True,downregulated
Grin1,19.463297,11.497494,-0.7113997950016965,1.3346018933195046e-05,17164.0,p7,4.132960701892659e-05,0.7113997950016965,4.874648263377328,4.383738724172032,True,downregulated
