gene,ctrl_mean,mut_mean,log2fc,pvalue,statistic,time_point,pvalue_adj,abs_log2fc,-log10_pvalue,-log10_pvalue_adj,significant,regulation
Tbr1,1.8496318,4.4792647,0.9432067963379901,5.085693134187897e-14,40924.5,p30,3.109723190331453e-13,0.9432067963379901,13.293649848279362,12.507278267649026,True,upregulated
Atp6v1a,6.8881664,15.78593,1.0894905464605928,6.019183560726543e-14,42324.0,p30,3.6572254546186586e-13,1.0894905464605928,13.220462412250047,12.436848266164901,True,upregulated
Hdac4,6.9667554,12.102445,0.7177718298649232,7.483808101863938e-14,42296.5,p30,4.518525646408416e-13,0.7177718298649232,13.125877357111374,12.345003248392256,True,upregulated
Dixdc1,1.1976029,2.717228,0.7582964567950734,8.059107310987702e-14,38847.0,p30,4.835464386592622e-13,0.7582964567950734,13.093713061344173,12.31556181096053,True,upregulated
Apoe,14.179623,23.42714,0.6863489889244161,8.939567014093844e-14,42297.0,p30,5.330425051882044e-13,0.6863489889244161,13.048683515649678,12.27323815864196,True,upregulated
Lhx6,1.4956285,3.6086133,0.8849295277436937,1.1965977981786379e-13,40474.0,p30,7.090949915132669e-13,0.8849295277436937,12.922051800624633,12.149295582127694,True,upregulated
Fgf13,4.322578,8.867408,0.8905459593780044,1.3973875282554666e-13,41675.0,p30,8.230012436351214e-13,0.8905459593780044,12.854683137161539,12.084599508525928,True,upregulated
Rbfox2,4.696897,9.223164,0.843593478775772,2.208195968750356e-13,41844.0,p30,1.2926025182928912e-12,0.843593478775772,12.655962387296876,11.888535002305005,True,upregulated
Chrnb2,2.7614791,5.4469447,0.7773155221776524,2.275891750866116e-13,41009.0,p30,1.324155200503922e-12,0.7773155221776524,12.642848398304878,11.878061109479216,True,upregulated
Unc5b,3.9039793,7.5487537,0.8017612253836863,2.339645206059832e-13,41631.0,p30,1.3530478300105053e-12,0.8017612253836863,12.630849995894515,11.868686850895003,True,upregulated
Nfatc3,2.7067885,4.954012,0.6836922926815425,2.4576595286592673e-13,40994.0,p30,1.412786315875986e-12,0.6836922926815425,12.60947828217628,11.849923520284294,True,upregulated
Gnas,13.782489,21.001432,0.5737082682100157,2.6557409058162496e-13,42064.5,p30,1.5175662318949997e-12,0.5737082682100157,12.575814297023523,11.818852345709818,True,upregulated
Slc6a12,1.1063294,2.7544403,0.8338667551650244,2.7346397717987693e-13,38102.0,p30,1.5534048407850997e-12,0.8338667551650244,12.563099874238652,11.808715345812757,True,upregulated
Scrib,8.266872,14.102916,0.7046726899481022,3.0023717025248243e-13,42018.5,p30,1.695456961425783e-12,0.7046726899481022,12.522535541818806,11.770713230157511,True,upregulated
Rgs16,2.6614246,4.7206206,0.6437665728621398,5.822743017350333e-13,41120.0,p30,3.2689083606177306e-12,0.6437665728621398,12.234872376749177,11.485597254101762,True,upregulated
Pard6g,1.6946937,3.661684,0.7907299375015836,6.168540545308862e-13,39214.0,p30,3.4429063508700626e-12,0.7907299375015836,12.209817576338617,11.463074790206598,True,upregulated
Lockd,0.5551328,2.1319177,1.0100085192951338,8.56837034972208e-13,37648.0,p30,4.754702621811096e-12,1.0100085192951338,12.067101770308248,11.322876640397475,True,upregulated
Pla2g4b,2.260358,3.8404484,0.5701102643517635,1.0447997956042294e-12,39653.0,p30,5.764412665402645e-12,0.5701102643517635,11.980966921030682,11.239244936273714,True,upregulated
Cspg4,4.0782037,7.720199,0.780042816208463,1.0537049547926864e-12,41489.0,p30,5.7803243234341655e-12,0.780042816208463,11.977280977779412,11.238047793426137,True,upregulated
Pard6b,1.3853105,3.9478912,1.052636692197277,1.1064194113818016e-12,39017.0,p30,6.035014971173464e-12,1.052636692197277,11.956080213428345,11.219321648202927,True,upregulated
Sema3f,0.63047856,2.3011017,1.017652107610429,1.4984899697747174e-12,36967.0,p30,8.127403225896772e-12,1.017652107610429,11.824346159682682,11.09004819300492,True,upregulated
Bmp4,2.6712966,5.177897,0.7508261410479847,1.533769358028932e-12,40191.5,p30,8.272014515212217e-12,0.7508261410479847,11.814239942907422,11.082388712176748,True,upregulated
Nectin1,4.747217,9.959895,0.9312985219234985,1.6060648432481872e-12,41428.0,p30,8.613532120213741e-12,0.9312985219234985,11.794236924501684,11.064818722442007,True,upregulated
Cx3cl1,5.900888,13.262256,1.0473482548848603,1.6210777817147652e-12,41549.0,p30,8.645748169145414e-12,1.0473482548848603,11.790196146558586,11.063197418622323,True,upregulated
Clu,14.66978,22.26317,0.5700628124378926,2.393282527339338e-12,41581.0,p30,1.2693653183678259e-11,0.5700628124378926,11.621006029835456,10.896413371665073,True,upregulated
Efnb1,1.7645121,3.5277793,0.711778784353423,2.8853736250690538e-12,38652.0,p30,1.5219553187177428e-11,0.711778784353423,11.539797942369722,10.817598097315228,True,upregulated
Pard6a,2.126717,4.033824,0.6870060780183329,3.1571888177418673e-12,39975.0,p30,1.6562301994711437e-11,0.6870060780183329,11.500699444065583,10.780879300756444,True,upregulated
Emx2,3.5440693,6.0636373,0.636426423348327,3.2732322120713902e-12,40187.0,p30,1.699551419670317e-11,0.636426423348327,11.485023183557281,10.7696656913685,True,upregulated
Mfge8,6.403031,9.754795,0.5387920853374745,3.2751772149896737e-12,41442.0,p30,1.699551419670317e-11,0.5387920853374745,11.484765196005053,10.7696656913685,True,upregulated
Slc25a18,4.350884,8.365129,0.807521696551121,3.723355206178097e-12,41209.0,p30,1.9217317193177277e-11,0.807521696551121,11.429065530334254,10.716307241512602,True,upregulated
Nrxn2,3.984347,6.4786744,0.5853780366683929,4.8143089974778594e-12,40741.5,p30,2.4715169184913075e-11,0.5853780366683929,11.31746603878203,10.60703641227896,True,upregulated
Igf1r,10.890055,17.495737,0.6374374420899662,5.504481681874765e-12,41392.5,p30,2.8107991567020077e-11,0.6374374420899662,11.259283569208032,10.551170185432143,True,upregulated
Itgb2l,2.334312,5.2922626,0.916189779766566,5.653007062514345e-12,40294.0,p30,2.871368666673953e-11,0.916189779766566,11.247720471959111,10.541911043092787,True,upregulated
Cldn3,1.6138252,4.326328,1.026978554771729,5.691214580328612e-12,39599.0,p30,2.875561051113404e-11,1.026978554771729,11.24479503953738,10.541277407450641,True,upregulated
Sema3g,1.8655194,4.254317,0.8747065240053831,5.794981729537328e-12,39010.0,p30,2.912660974008291e-11,0.8747065240053831,11.236947928945188,10.535710063153347,True,upregulated
Atp6v1g1,2.4342768,4.7150292,0.7347545474954469,5.850027896574519e-12,40565.0,p30,2.9250139482872594e-11,0.7347545474954469,11.232842062926453,10.533872058590434,True,upregulated
Trpc3,2.291778,4.3546734,0.70193149784364,6.1382378271273396e-12,40434.0,p30,3.05321674302707e-11,0.70193149784364,11.211956288760486,10.515242364728692,True,upregulated
Pou3f3,14.892697,22.616201,0.5714129279735087,6.718877146409378e-12,41347.0,p30,3.324805185852063e-11,0.5714129279735087,11.172703299842588,10.478233796733246,True,upregulated
Pdgfrb,4.416342,7.629767,0.6720028193065832,7.516066738294265e-12,41090.5,p30,3.700217471160253e-11,0.6720028193065832,11.124009372272385,10.431772750595334,True,upregulated
Gnb2,7.631244,12.651204,0.6613877680592384,8.794434747195e-12,41263.0,p30,4.3074782435240816e-11,0.6613877680592384,11.055792069118754,10.365776907435663,True,upregulated
Lmna,1.6822968,3.3560104,0.6995385537200329,8.967097886864413e-12,38752.0,p30,4.3697532849694606e-11,0.6995385537200329,11.047348089358596,10.35954308248062,True,upregulated
Lhx5,1.5319655,3.1681545,0.7191510033272412,1.139865963137466e-11,38209.0,p30,5.521368519654079e-11,0.7191510033272412,10.943146214358423,10.257953265228808,True,upregulated
Csf1,5.769524,10.266013,0.7348507401133,1.1502851082612665e-11,41038.5,p30,5.521368519654079e-11,0.7348507401133,10.939194502604396,10.257953265228808,True,upregulated
Epb41l1,16.76712,29.979399,0.8020992705725012,1.1463245514684258e-11,41224.0,p30,5.521368519654079e-11,0.8020992705725012,10.940692405966633,10.257953265228808,True,upregulated
Cdk5r1,4.3076715,8.094077,0.7768481414000011,1.2091930372540807e-11,40914.0,p30,5.775250327183669e-11,0.7768481414000011,10.917504362230938,10.238429186611858,True,upregulated
Fadd,2.6610897,5.0163364,0.7166121414328575,1.2913346389810267e-11,39727.0,p30,6.137035908028642e-11,0.7166121414328575,10.888961199228179,10.212041335635234,True,upregulated
Dicer1,4.3504953,8.1879,0.7800626306363203,1.3804769918940083e-11,40902.5,p30,6.52836409959728e-11,0.7800626306363203,10.859970827254882,10.185195632128526,True,upregulated
C1qc,3.183479,5.447315,0.6239953025863557,1.4103919189140173e-11,40386.5,p30,6.637138441948316e-11,0.6239953025863557,10.85066018906743,10.17801912345376,True,upregulated
Fn1,1.8757784,4.360224,0.8983407011640205,1.4332235177213022e-11,39131.0,p30,6.679099888409952e-11,0.8983407011640205,10.843686074122456,10.175282061452041,True,upregulated
Chrna4,2.1285276,4.1217637,0.7111568447379079,1.431077688867223e-11,39807.0,p30,6.679099888409952e-11,0.7111568447379079,10.844336789070057,10.175282061452041,True,upregulated
Itpr2,5.7387075,9.450225,0.6329901678988767,1.45461638964755e-11,41118.0,p30,6.746047024452406e-11,0.6329901678988767,10.837251523396379,10.170950635813728,True,upregulated
Vamp2,10.185492,17.769625,0.7467711454225971,1.5994709855554267e-11,41145.0,p30,7.382173779486584e-11,0.7467711454225971,10.796023633621425,10.13181573554462,True,upregulated
Wdr62,1.283792,3.3328793,0.923894777115148,1.6230046631165134e-11,38714.0,p30,7.454949648764846e-11,0.923894777115148,10.789680232383958,10.127555285455445,True,upregulated
Ppp3r2,1.5643575,2.9600513,0.6269217044550279,2.1845855612103484e-11,38018.0,p30,9.986676851247307e-11,0.6269217044550279,10.660630941096857,10.000579002791207,True,upregulated
Tuba1b,1.2850152,3.6658688,1.0299419497708289,2.3030816578332207e-11,38371.5,p30,1.0478475789193801e-10,1.0299419497708289,10.63769066346101,9.979701885719134,True,upregulated
Gls2,1.9089333,4.7341895,0.9790993775200997,2.3581202347887657e-11,39546.0,p30,1.067828030847743e-10,0.9790993775200997,10.627434055061942,9.971498682951124,True,upregulated
Calb2,1.6665665,3.065243,0.608358291822756,3.0492282168483626e-11,38831.0,p30,1.3743000413964451e-10,0.608358291822756,10.515810070023337,9.861918440422505,True,upregulated
Icam1,1.7001275,3.1919794,0.634604106585229,3.077462989013128e-11,37705.0,p30,1.38054414460402e-10,0.634604106585229,10.511807161390642,9.859949701700264,True,upregulated
Slc6a13,2.42126,5.2343793,0.865718132912291,3.1146793056124645e-11,38827.0,p30,1.3907405271571935e-10,0.865718132912291,10.50658666263971,9.856753889515748,True,upregulated
Apaf1,3.5315301,6.1048675,0.6488094551523356,3.1492135689382996e-11,40488.0,p30,1.3996504750836887e-10,0.6488094551523356,10.501797885992138,9.8539804041035,True,upregulated
Sema6a,2.9156609,5.4203134,0.7133878969932705,3.171603490939631e-11,39850.5,p30,1.4031056918442606e-10,0.7133878969932705,10.498721112798536,9.852909613607498,True,upregulated
Sema4c,4.263267,6.862882,0.5790996347769812,3.2502611619642754e-11,40586.0,p30,1.4313076676539928e-10,0.5790996347769812,10.488081741592483,9.844267002157519,True,upregulated
Kcnt1,1.1753385,2.3564034,0.6256761822344533,3.4988136635868823e-11,37684.0,p30,1.533726537462743e-10,0.6256761822344533,10.456079186134088,9.814252067934639,True,upregulated
Icam2,0.3794236,1.6250976,0.9283055377939803,3.8375569554619194e-11,35114.0,p30,1.6745703078379286e-10,0.9283055377939803,10.41594516584459,9.776096613627228,True,upregulated
Cd8a,0.6968561,2.325359,0.9706459377221609,4.084301957366444e-11,37287.0,p30,1.7741764158695867e-10,0.9706459377221609,10.388882157483685,9.751003198129228,True,upregulated
Jun,8.038633,12.467598,0.5753160023529292,5.636066036460071e-11,40797.0,p30,2.4372177454962467e-10,0.5753160023529292,10.249023927006577,9.613105668417647,True,upregulated
Ccnb1,1.2104554,2.4448917,0.6401149876549267,6.805640074548435e-11,37075.0,p30,2.922721788445512e-10,0.6401149876549267,10.167131022882124,9.534212522820253,True,upregulated
Ssh1,5.031157,8.905244,0.7157577004542484,6.819684173039528e-11,40638.5,p30,2.922721788445512e-10,0.7157577004542484,10.166235737525659,9.534212522820253,True,upregulated
Epha8,1.4411945,4.147331,1.0762373595134624,7.042781280264809e-11,38444.5,p30,3.004920012912985e-10,1.0762373595134624,10.15225579879339,9.522167083865185,True,upregulated
Vcam1,3.7645986,6.80364,0.7117925241479238,8.190355959627591e-11,40044.0,p30,3.4790892571869413e-10,0.7117925241479238,10.086697223032907,9.45853442914074,True,upregulated
Cacng5,3.0708313,6.611885,0.9029303436916871,8.885287713251792e-11,39520.0,p30,3.757654715736441e-10,0.9029303436916871,10.051328504802454,9.425083128956008,True,upregulated
Tbc1d24,5.5918937,10.42528,0.793464596412931,9.289032962833874e-11,40562.0,p30,3.911171773824789e-10,0.793464596412931,10.032029495991859,9.407693109952744,True,upregulated
Wnt3,1.3227338,2.9358063,0.7608354143531637,1.172563470420574e-10,38743.5,p30,4.915549919667035e-10,0.7608354143531637,9.930863639779302,9.308427889079622,True,upregulated
Rac3,1.7084812,3.0053074,0.564428911126152,1.536521296751773e-10,38501.5,p30,6.413306282094356e-10,0.564428911126152,9.81346141588422,9.192918018862244,True,upregulated
Tcf7l2,5.0629315,8.241473,0.6081073206065196,1.6242762998361773e-10,40548.5,p30,6.750239168150347e-10,0.6081073206065196,9.789340092528574,9.17068083938115,True,upregulated
Prickle2,11.692855,22.485794,0.8877717755771208,1.6972344970919044e-10,40576.0,p30,7.023039298311328e-10,0.8877717755771208,9.770258149575469,9.153474901426799,True,upregulated
Psen2,4.688021,7.338142,0.551799089772722,1.8274882475604213e-10,40309.5,p30,7.529565311836929e-10,0.551799089772722,9.738145407276296,9.123230095262747,True,upregulated
Arhgef12,14.117731,21.166025,0.552108454945409,1.8696082597299283e-10,40558.0,p30,7.670187732225347e-10,0.552108454945409,9.728249381944881,9.115194006315456,True,upregulated
Cacnb1,4.7779856,8.823916,0.7657316872168443,1.9327112781291173e-10,40010.5,p30,7.895331178740224e-10,0.7657316872168443,9.713833019060274,9.102629648292442,True,upregulated
Gosr1,3.9864588,6.9455953,0.6721396829094586,2.356650847904181e-10,39943.0,p30,9.586376330457687e-10,0.6721396829094586,9.627704756067452,9.01834552599799,True,upregulated
Ngfr,0.6338903,2.1377318,0.9414109395630156,2.395055102738205e-10,35904.0,p30,9.70148902374969e-10,0.9414109395630156,9.62068449037474,9.013161603345276,True,upregulated
Mecp2,5.8118773,9.609829,0.6392770542505013,2.617499714110667e-10,40404.5,p30,1.0557982040110253e-09,0.6392770542505013,9.58211335708376,8.976419081100703,True,upregulated
Psen1,4.9048076,8.443311,0.6774026995948896,3.128995987599601e-10,40141.0,p30,1.2568352084082079e-09,0.6774026995948896,9.504594993761595,8.900721661670165,True,upregulated
Cfl1,8.422138,12.411301,0.5093227596688333,3.587164435702386e-10,40390.5,p30,1.4348657742809544e-09,0.5093227596688333,9.445248714798428,8.843188723470465,True,upregulated
Unc13c,2.4278107,4.121714,0.5793393004416472,3.7809435211971497e-10,39694.0,p30,1.5061019835474124e-09,0.5793393004416472,9.42239980997299,8.822145619508289,True,upregulated
Alcam,1.5472275,2.0998437,0.28326767519715246,3.983639075252992e-10,37463.0,p30,1.5802865753069722e-09,0.28326767519715246,9.399720016314253,8.801264149255115,False,not_significant
Atp6v1e1,4.5018444,7.6150093,0.6469370148068809,4.2605136498412886e-10,40330.0,p30,1.6831658863570523e-09,0.6469370148068809,9.37053803896204,8.773873079520785,True,upregulated
Atp1a1,9.752384,15.644569,0.6303949556848147,4.5317002643687684e-10,40328.0,p30,1.7829640384401713e-09,0.6303949556848147,9.343738822955936,8.748857416255097,True,upregulated
Pla2g4d,0.27869156,1.7355222,1.097147931979864,5.132662155134488e-10,35714.0,p30,2.0064187870664093e-09,1.097147931979864,9.289657321164837,8.697578414321729,True,upregulated
Pdpk1,6.8046055,12.009766,0.7371973595024808,5.141448141857673e-10,40267.0,p30,2.0064187870664093e-09,0.7371973595024808,9.288914540257919,8.697578414321729,True,upregulated
Sv2a,1.0598329,2.5385327,0.7806239376143335,5.277178437548502e-10,37360.5,p30,2.0510491093305923e-09,0.7806239376143335,9.277598220749445,8.688023940969542,True,upregulated
Draxin,4.338418,6.3518376,0.46169262983850934,5.920671824176916e-10,38058.0,p30,2.291872964197516e-09,0.46169262983850934,9.227629010679355,8.639809458466003,False,not_significant
Sp8,2.1887326,4.1224275,0.6838445176451763,5.985658377111846e-10,37176.0,p30,2.307723711657579e-09,0.6838445176451763,9.222888073524727,8.636816187580896,True,upregulated
Nrxn1,2.5160277,4.7511764,0.709910646151328,7.241113076302495e-10,38999.5,p30,2.780587421300158e-09,0.709910646151328,9.140194670578989,8.555863446211458,True,upregulated
Gli3,3.5914361,6.3556294,0.6799033202563165,7.792265394541937e-10,39744.5,p30,2.980308676796916e-09,0.6799033202563165,9.108336264365802,8.525738752807271,True,upregulated
Stx6,3.411915,6.2230763,0.7112084017702556,8.221736848672622e-10,39495.0,p30,3.1320902280657606e-09,0.7112084017702556,9.085036427701414,8.50416573544339,True,upregulated
Chat,0.17608589,1.1393591,0.8631852523588086,8.375869164500423e-10,34716.5,p30,3.178195414197789e-09,0.8631852523588086,9.076970115185386,8.497819403321635,True,upregulated
Sema3a,0.8226829,1.929017,0.684352936016111,8.411160342265911e-10,36307.0,p30,3.179021231722549e-09,0.684352936016111,9.075144087973511,8.49770657155388,True,upregulated
C1qa,3.906999,6.22555,0.5582664327685585,8.568031709186646e-10,39763.0,p30,3.225611937576149e-09,0.5582664327685585,9.067118934905041,8.491387882299428,True,upregulated
Nr4a3,5.7906756,11.777748,0.9120065766313116,9.185513629285557e-10,39337.0,p30,3.444567610982084e-09,0.9120065766313116,9.036896554096582,8.462865286368864,True,upregulated
Insm1,2.3346484,4.875528,0.81718382823402,1.0417503535510743e-09,38044.5,p30,3.89136318836199e-09,0.81718382823402,8.982236343479032,8.409898233770758,True,upregulated
Stx1a,3.7984855,6.874265,0.7145661622849161,1.1532627840304429e-09,39998.0,p30,4.291210359183043e-09,0.7145661622849161,8.938071722496323,8.367420195419983,True,upregulated
Insc,1.9509007,4.109728,0.7920910952378942,1.1621332290306511e-09,38625.0,p30,4.307520848916699e-09,0.7920910952378942,8.934744080795868,8.365772611837551,True,upregulated
Ntn4,2.2132277,4.539076,0.7856220541871197,1.2035175029814468e-09,38558.5,p30,4.443756934085342e-09,0.7856220541871197,8.919547589316675,8.352249704247924,True,upregulated
Ap2m1,3.4640079,5.9042854,0.6291525427776989,1.248094241573103e-09,39783.0,p30,4.59069146325739e-09,0.6291525427776989,8.903752620543099,8.33812189484181,True,upregulated
Vtcn1,1.8059222,3.6354864,0.7242457347860591,1.2573858287838631e-09,38549.0,p30,4.607215250505758e-09,0.7242457347860591,8.900531438622107,8.336561496902283,True,upregulated
Ccdc80,2.836463,4.787159,0.5930784420793602,1.3753820405435719e-09,38469.0,p30,5.020405927459425e-09,0.5930784420793602,8.86157665088519,8.299261166335379,True,upregulated
Vamp3,6.1236973,9.746183,0.593126248523284,1.4114219919001204e-09,39996.5,p30,5.132443606909528e-09,0.593126248523284,8.850343119942512,8.289675813772774,True,upregulated
Adcy1,12.998774,25.013184,0.8939425337152563,1.4376227867118568e-09,40016.0,p30,5.2079919820505e-09,0.8939425337152563,8.842355052158966,8.283329693056206,True,upregulated
Mex3a,4.4105177,6.25391,0.422992217109001,1.6281157948797984e-09,38901.0,p30,5.853899487208264e-09,0.422992217109001,8.788314710448688,8.232554738773693,False,not_significant
Nkx2-1,1.5853251,2.857982,0.577500661990779,1.6241227905078541e-09,36945.5,p30,5.853899487208264e-09,0.577500661990779,8.789381139365743,8.232554738773693,True,upregulated
Hras,3.5888216,5.2727375,0.4509714554173764,1.6929362417647174e-09,39362.0,p30,6.064249224231823e-09,0.4509714554173764,8.77135939769211,8.217222958681331,False,not_significant
Slc35f1,2.335115,3.8974736,0.5543012182833409,1.7782758016486068e-09,38845.5,p30,6.346263083950419e-09,0.5543012182833409,8.750000881248235,8.197481928211076,True,upregulated
Ptprs,21.560371,31.12478,0.5098957855257518,1.948947552816351e-09,39965.0,p30,6.929591298902581e-09,0.5098957855257518,8.710199847813588,8.159292378933007,True,upregulated
Vim,10.04544,15.93013,0.6161421979136337,2.2442940953466437e-09,39908.0,p30,7.95026690602501e-09,0.6161421979136337,8.64892023314793,8.099618290982766,True,upregulated
Smim3,2.246731,4.203509,0.6804969184997989,2.350544736644452e-09,38162.0,p30,8.29604024698042e-09,0.6804969184997989,8.628831478705495,8.081129149700125,True,upregulated
Hmgb2,2.250496,4.891281,0.8579215599288708,2.434732912586135e-09,37945.5,p30,8.561698154149047e-09,0.8579215599288708,8.61354867344402,8.067440087445208,True,upregulated
Vsir,3.5972457,5.769546,0.558289318442618,2.5484891450354604e-09,39476.0,p30,8.929013062897964e-09,0.558289318442618,8.5937172118933,8.04919654167412,True,upregulated
Atp1a2,21.479998,28.387003,0.3865363484059953,2.8343714122127035e-09,39867.0,p30,9.894532929906166e-09,0.3865363484059953,8.547543240995541,8.004604701786235,False,not_significant
Gabrb1,6.9202094,12.153354,0.7318202079187379,2.9356207603858627e-09,39768.0,p30,1.0210854818733437e-08,0.7318202079187379,8.532300049678929,7.990937898704578,True,upregulated
Chrna2,1.2627031,2.4089584,0.591283739643421,2.992867280377974e-09,36401.0,p30,1.0372392018638466e-08,0.591283739643421,8.523912541655461,7.98412107768034,True,upregulated
Trpc1,1.728118,3.346569,0.6719710505931744,3.0410134741881825e-09,37862.5,p30,1.0463702276776542e-08,0.6719710505931744,8.516981655570234,7.980314625804263,True,upregulated
Tiam1,9.558844,11.045848,0.19008410498100586,3.0329667652519663e-09,39601.0,p30,1.0463702276776542e-08,0.19008410498100586,8.518132348590346,7.980314625804263,False,not_significant
Alg13,0.8966656,2.1815794,0.7462777841318724,3.054168051774836e-09,36666.0,p30,1.0471433320370867e-08,0.7462777841318724,8.515107070111778,7.979993868414429,True,upregulated
Cldn19,2.010031,3.3744318,0.539317313810892,3.1585310917387034e-09,37345.0,p30,1.079071120309308e-08,0.539317313810892,8.500514843669379,7.96694993053489,True,upregulated
Gpr17,5.618276,9.908578,0.7209356507739098,3.432628528801877e-09,39643.5,p30,1.1685543927836177e-08,0.7209356507739098,8.464373192385635,7.932351067665428,True,upregulated
Camk2d,2.066601,3.2573583,0.4733180314681912,3.872518843877591e-09,38642.0,p30,1.3136459682411616e-08,0.4733180314681912,8.412006460264136,7.881521662748858,False,not_significant
Snap29,3.595601,5.7345033,0.5513179665266615,4.075247023425162e-09,39233.0,p30,1.3775482896085054e-08,0.5513179665266615,8.389846061118131,7.8608931681256,True,upregulated
Cd2,0.8626276,2.612283,0.9555716389889534,4.116278960042601e-09,36910.0,p30,1.386536070751192e-08,0.9555716389889534,8.385495200794471,7.858068827763414,True,upregulated
Pld4,4.802335,7.3181725,0.519633056538541,4.560055314573198e-09,39604.0,p30,1.5306479377588357e-08,0.519633056538541,8.341029889206572,7.815124689296047,True,upregulated
Atp6v0e,2.5728145,4.2566605,0.5570855542141442,5.501795536196598e-09,38208.0,p30,1.840321851828827e-08,0.5570855542141442,8.259495553377732,7.735106217072156,True,upregulated
Rhod,1.6600721,2.9818954,0.5819899970488195,5.609745736564223e-09,37254.5,p30,1.8699152455214077e-08,0.5819899970488195,8.251056822827547,7.728178077547208,True,upregulated
Srgap2,6.5641856,10.4163065,0.5938393012713761,6.931900239541774e-09,39604.0,p30,2.302638141854707e-08,0.5938393012713761,8.159147696063181,7.637774305780161,True,upregulated
Cux2,3.5474298,5.729523,0.5654529200333739,7.045567702800803e-09,39553.5,p30,2.3323258602375073e-08,0.5654529200333739,8.152084007485714,7.6322107723451005,True,upregulated
Gng12,4.3907056,6.8062243,0.5341508069273241,7.081000249357472e-09,39381.0,p30,2.3360000822622588e-08,0.5341508069273241,8.149905390319615,7.631527146265955,True,upregulated
Mki67,3.925793,5.1908755,0.32978747170088635,7.59643352704917e-09,38688.0,p30,2.497457597933974e-08,0.32978747170088635,8.119390258122408,7.6025018765312575,False,not_significant
Ephb1,5.7662444,10.054761,0.7082406297145083,8.11705466882977e-09,39451.5,p30,2.6595127925176036e-08,0.7082406297145083,8.090601529024745,7.575197916339286,True,upregulated
Gria4,2.1717954,3.3798416,0.46557898652024354,8.202520927133804e-09,38522.0,p30,2.6783741802885888e-08,0.46557898652024354,8.086052652922758,7.572128750295346,False,not_significant
Sdc1,0.9550789,2.1942813,0.708264554586466,8.268563343747618e-09,35842.0,p30,2.690786715253462e-08,0.708264554586466,8.082569942210874,7.5701207251494695,True,upregulated
Nfe2l2,4.9786873,7.9248886,0.5780054102639258,8.742565223337498e-09,39369.0,p30,2.8354265589202695e-08,0.5780054102639258,8.058361118980983,7.547381597000352,True,upregulated
Tac2,0.29611617,1.2229687,0.778292597962565,8.961181431306642e-09,34693.0,p30,2.8965434929476015e-08,0.778292597962565,8.047634729704704,7.538119945982348,True,upregulated
Pard3,1.1760328,2.1753883,0.5452327472705387,9.026822774932642e-09,36661.0,p30,2.9079697529984352e-08,0.5452327472705387,8.044465084030161,7.536410115066848,True,upregulated
F11r,2.5465493,3.971309,0.4872097530643329,9.13580826269697e-09,38462.5,p30,2.933236097722104e-08,0.4872097530643329,8.03925302373554,7.532652979020401,False,not_significant
Rbfox3,5.309548,10.975483,0.9244752969341747,9.639310843582372e-09,39179.0,p30,3.084579469946359e-08,0.9244752969341747,8.015954014595936,7.5108040362760295,True,upregulated
Itgb2,2.1792023,3.5549324,0.5187647994202182,1.0010369613265785e-08,38128.0,p30,3.1926760228355995e-08,0.5187647994202182,7.9995498867526225,7.495845149306898,True,upregulated
Stx11,1.0793413,1.9387394,0.49907086524942024,1.0204150965506448e-08,35808.0,p30,3.243703618174235e-08,0.49907086524942024,7.991223124836707,7.488958834754289,False,not_significant
Madcam1,1.5777634,3.1523142,0.687795736365395,1.0589469734483339e-08,37149.0,p30,3.354891152778353e-08,0.687795736365395,7.975125786554803,7.474321565663267,True,upregulated
Cd40,0.7390528,2.1178699,0.8422589956701173,1.0623821983798117e-08,35999.0,p30,3.354891152778353e-08,0.8422589956701173,7.973719215094082,7.474321565663267,True,upregulated
Tigit,1.1310813,2.0939844,0.5378802451893077,1.0809900952531902e-08,35551.5,p30,3.4024606276821725e-08,0.5378802451893077,7.966178285321982,7.468206891629199,True,upregulated
Vip,1.0296593,1.9096884,0.519627083914896,1.1868087381859488e-08,36254.0,p30,3.723321531563761e-08,0.519627083914896,7.9256192647381,7.429069458180112,True,upregulated
Cdk1,1.4623454,2.6245673,0.5577756405725607,1.2173738300554156e-08,36249.5,p30,3.806771585841039e-08,0.5577756405725607,7.914576038532317,7.419443180969935,True,upregulated
Eef1a2,13.044147,26.232962,0.9553849331035934,1.2386438720959149e-08,39469.5,p30,3.8607081727664874e-08,0.9553849331035934,7.907053541578401,7.413333025039277,True,upregulated
Pak6,2.6512363,3.5698116,0.32374964474570633,1.4428274044286653e-08,38136.0,p30,4.482570576865756e-08,0.32374964474570633,7.8407856174771,7.348472863862367,False,not_significant
Mest,2.8123295,4.0780735,0.41360844861556767,1.45269544008511e-08,38519.0,p30,4.4986697499409855e-08,0.41360844861556767,7.837825426689348,7.3469158874840526,False,not_significant
Sox1,5.631911,8.504624,0.5192050083559672,1.4616050008358387e-08,39211.0,p30,4.511706754991656e-08,0.5192050083559672,7.8351699797279775,7.3456591357152465,True,upregulated
Cd80,1.7545612,2.8588943,0.48636503597704317,1.7236614543365902e-08,36712.5,p30,5.303573705651046e-08,0.48636503597704317,7.763548030246537,7.2754313912254105,False,not_significant
Dlg4,5.6294656,9.730034,0.6946901502613586,1.9062445894825006e-08,39216.0,p30,5.846628772853676e-08,0.6946901502613586,7.719821375970767,7.233094480477647,True,upregulated
